age,attr1,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr2,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr3,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr4,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr5,attr50,attr51,attr6,attr7,attr8,attr9,capital,distance,gender,paid_contributions_1,paid_contributions_2,paid_contributions_3,paid_contributions_4,paid_contributions_5,patient_type,residence,satisfied,spouse
0.93,0.899,0.626,0.283,0.303,0.141,0.697,0.444,0.717,0.848,0.242,0.141,0.929,0.747,0.434,0.273,0.606,0.404,0.596,0.141,0.596,0.485,0.697,0.798,0.283,0.091,0.162,0.737,0.768,0.081,0.515,0.273,0.737,0.152,0.303,0.96,0.141,0.606,0.949,0.061,0.192,0.566,0.778,0.465,0.242,0.232,0.778,0.778,0.323,0.222,0.818,0.98,0.153,0.38,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.88,0.283,0.444,0.414,0.879,0.273,0.545,0.677,0.02,0.121,0.374,0.152,0.737,0.394,0.414,0.0,0.677,0.131,0.091,0.03,0.222,0.434,0.374,0.828,0.364,0.596,0.374,0.333,0.212,0.111,0.04,0.273,0.111,0.626,0.697,0.657,0.404,0.141,0.939,0.707,0.293,0.02,0.687,0.636,0.869,0.192,0.091,0.889,0.697,0.384,0.99,0.535,0.236,0.69,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.75,0.293,0.253,0.556,0.828,0.737,0.182,0.333,0.859,0.253,0.131,0.0,0.091,0.828,0.192,0.909,0.515,0.02,0.232,0.364,0.525,0.545,0.152,0.313,0.495,0.0,0.737,0.313,0.273,0.747,0.566,0.98,0.758,0.909,0.949,0.323,0.121,0.02,0.394,0.071,0.232,0.131,0.828,0.0,0.929,0.717,0.657,0.606,0.606,0.0,0.818,0.333,0.243,0.54,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.69,0.364,0.97,0.232,0.848,0.424,0.323,0.677,0.909,0.525,0.242,0.051,0.747,0.434,0.172,0.768,1.0,0.657,0.101,0.556,0.646,0.838,0.949,0.303,0.182,0.091,0.606,0.899,0.869,0.818,0.465,0.192,0.737,0.96,0.667,0.384,0.99,0.414,0.505,0.434,0.051,0.727,0.232,0.97,0.848,0.071,0.192,0.788,0.485,0.636,0.818,0.04,0.084,0.51,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.79,0.051,0.545,0.808,0.545,0.253,0.949,0.97,0.293,0.96,0.444,0.394,0.283,0.0,0.556,0.949,0.616,0.04,0.424,0.697,0.192,0.636,0.838,0.717,0.475,0.566,0.879,0.162,0.222,0.01,0.061,0.131,0.808,0.01,0.303,0.091,0.121,0.152,0.747,0.333,0.434,0.869,0.949,0.434,0.283,0.444,0.99,0.707,1.0,0.737,0.657,0.404,0.045,0.51,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.72,0.939,0.303,0.101,0.899,0.838,0.101,0.667,0.232,0.101,0.01,0.949,0.929,0.384,0.667,0.606,0.242,0.162,0.152,0.747,0.778,0.313,0.061,0.697,0.768,0.444,0.869,0.727,0.606,0.242,0.222,0.071,0.646,0.717,0.525,0.02,0.687,0.182,0.899,0.98,0.293,0.848,0.475,0.485,0.515,0.242,0.97,0.323,0.111,0.889,0.273,0.747,0.158,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.87,0.394,0.212,0.465,0.909,0.071,0.545,0.455,0.374,0.879,0.475,0.212,0.798,0.455,0.808,0.848,0.586,0.131,0.747,0.949,0.121,0.01,0.273,0.111,0.758,0.131,0.939,0.949,0.323,0.424,0.354,0.778,0.97,0.414,0.121,0.131,0.788,0.03,0.97,0.02,0.768,0.131,0.808,0.192,0.444,0.101,0.293,0.364,0.737,0.02,0.808,0.626,0.117,0.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.93,0.232,0.838,0.677,0.505,0.162,0.838,0.384,0.202,0.848,0.01,0.586,0.525,0.444,0.121,0.03,0.02,0.263,0.535,0.97,0.768,0.343,0.333,0.535,0.667,0.404,0.202,0.525,0.99,0.364,0.909,0.515,0.414,0.485,0.414,0.556,0.192,0.313,0.444,0.03,0.434,0.384,0.152,0.091,0.707,0.828,0.828,0.677,0.121,0.485,0.263,0.465,0.169,0.49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.92,0.303,0.566,0.222,0.535,0.566,0.343,0.404,0.505,0.475,0.212,0.545,0.455,0.859,0.98,0.222,0.434,0.879,0.081,0.202,0.545,0.414,0.242,0.101,0.081,0.626,0.051,0.242,0.212,0.061,0.273,0.101,0.909,0.182,0.576,0.899,0.182,0.03,0.949,0.869,0.778,0.202,0.283,0.697,0.677,0.717,0.606,0.343,0.859,0.515,0.879,0.384,0.044,0.09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.84,0.434,0.687,0.515,0.828,0.495,0.596,0.172,0.919,0.646,0.96,0.495,0.646,0.818,0.808,0.515,0.071,0.313,0.879,0.182,0.788,0.707,0.556,0.586,0.283,0.949,1.0,1.0,0.707,0.576,0.677,0.687,0.202,0.798,0.0,0.424,0.636,0.768,0.081,0.97,0.384,0.859,0.788,0.475,0.97,0.313,1.0,0.566,0.111,0.061,0.364,0.434,0.142,0.59,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.69,0.202,0.556,0.141,0.162,0.657,0.98,0.869,0.0,0.182,0.364,0.768,0.313,0.535,0.0,0.596,0.061,0.02,0.636,0.697,0.737,0.586,0.737,0.465,0.636,0.172,0.384,0.111,0.182,0.616,0.02,0.545,0.081,0.677,0.051,0.283,0.364,0.293,0.838,0.747,0.949,0.333,0.707,0.121,0.677,0.505,0.242,0.02,0.455,0.606,0.212,0.192,0.223,0.09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.76,0.838,0.242,0.141,0.273,0.838,0.384,0.909,0.798,0.616,0.303,0.505,0.687,0.414,0.071,0.606,0.828,0.131,0.899,0.616,0.545,0.232,0.434,0.535,0.828,0.131,0.162,0.566,0.737,0.768,0.616,0.808,0.444,0.081,0.737,0.939,0.121,0.273,0.04,0.051,0.04,0.556,0.859,0.434,0.788,0.182,0.04,0.949,0.444,0.424,0.657,0.03,0.248,0.55,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.92,0.939,0.04,0.131,0.566,0.828,0.869,0.899,0.333,0.374,0.636,0.758,0.737,0.384,0.253,0.121,0.838,0.424,0.384,0.162,0.939,0.697,0.939,0.768,0.616,0.939,0.475,1.0,0.091,0.606,0.808,0.273,0.02,0.626,0.051,0.808,0.505,0.141,0.253,0.111,0.444,0.263,0.717,0.929,0.899,0.798,0.919,1.0,0.323,0.717,0.596,0.091,0.041,0.44,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.96,0.747,0.606,0.343,0.828,0.343,0.273,0.333,0.212,0.727,0.798,0.808,0.859,0.899,0.192,0.616,0.222,0.798,0.495,0.889,0.03,0.172,0.737,0.828,0.646,0.919,0.98,0.677,0.071,0.253,0.828,0.949,0.354,0.01,0.172,0.131,0.263,0.808,0.333,0.253,0.606,0.162,0.919,0.061,0.869,0.434,0.848,0.121,0.414,0.818,0.535,0.838,0.172,0.94,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.88,0.202,0.485,0.424,0.101,0.98,0.465,0.444,0.475,0.758,0.475,0.929,0.061,0.828,0.343,0.485,0.606,0.99,0.091,0.323,0.313,0.273,0.051,0.121,0.283,0.0,0.323,0.323,0.253,0.394,0.192,0.131,0.626,0.808,0.667,0.172,0.646,0.222,0.212,0.727,0.596,0.192,0.101,0.697,0.444,0.232,0.919,0.111,0.071,0.172,0.232,0.343,0.095,0.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.6,0.929,0.04,0.303,0.485,0.263,0.717,0.404,0.364,0.04,0.455,0.131,0.242,0.303,0.879,0.929,0.051,0.657,0.626,0.566,0.586,0.949,0.172,0.354,0.273,0.99,0.707,0.747,0.788,0.01,0.131,0.212,0.212,0.97,0.384,0.404,0.778,0.586,0.434,0.778,0.505,0.929,0.394,0.384,0.97,0.273,0.222,0.455,0.273,0.747,0.394,0.354,0.005,0.71,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.96,0.909,0.949,0.121,0.162,0.253,0.556,0.727,0.111,0.02,0.646,0.616,0.667,0.838,0.0,0.97,0.687,0.727,0.313,0.444,0.263,0.596,0.404,0.04,0.737,0.374,0.838,0.475,0.091,0.131,0.293,0.566,0.697,0.354,0.475,0.232,0.242,0.707,0.02,0.192,0.394,0.505,0.323,0.788,0.646,0.141,0.889,0.758,0.01,0.515,0.253,0.99,0.1,0.27,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.9,0.747,0.798,0.03,0.414,0.121,0.172,0.667,0.182,0.131,0.657,0.97,0.01,0.343,0.354,0.717,0.869,0.02,0.434,0.697,0.091,0.404,0.081,0.939,0.535,0.727,0.253,0.293,0.081,0.141,0.101,0.737,0.98,0.303,0.515,0.525,0.283,0.566,0.444,0.889,0.97,0.626,0.283,0.485,0.879,0.071,0.384,0.798,0.414,0.212,0.081,0.596,0.119,0.87,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.89,0.687,0.505,0.465,0.929,0.455,0.444,0.364,0.424,0.273,0.808,0.869,0.303,0.323,0.576,0.818,0.949,0.717,0.242,0.222,0.899,0.616,0.758,0.778,0.596,0.343,0.03,0.525,0.202,0.798,0.737,0.636,0.313,0.131,0.333,0.091,0.778,0.939,0.636,0.949,0.545,0.333,0.677,0.636,0.939,0.596,0.616,0.182,0.475,0.434,0.485,0.879,0.069,0.82,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.98,0.606,0.758,0.253,0.293,0.384,0.424,0.253,0.485,0.02,0.273,0.081,0.212,0.081,0.737,0.192,0.879,0.253,0.919,0.929,0.081,0.222,0.657,0.96,0.354,0.172,0.859,0.394,0.061,1.0,0.606,0.04,0.253,0.465,0.394,0.374,0.04,0.727,0.263,0.111,0.03,0.717,0.222,0.071,0.657,0.485,0.576,0.071,0.798,0.091,0.566,0.636,0.164,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.67,0.404,0.707,0.283,0.788,0.455,0.758,0.04,0.687,0.909,0.152,0.313,0.323,0.101,0.091,0.374,0.596,0.394,0.465,0.131,0.606,0.455,0.98,0.071,0.808,0.343,0.323,0.303,0.778,0.222,0.455,0.071,0.616,0.414,0.051,0.667,0.434,0.475,0.323,0.566,0.909,0.182,0.051,0.303,0.576,0.303,0.172,0.475,0.444,0.061,0.273,0.636,0.152,0.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.66,0.384,0.828,0.778,0.939,0.495,0.818,0.03,0.798,0.313,0.758,0.242,0.182,0.02,0.384,0.222,0.0,0.424,0.394,0.646,0.667,0.929,0.737,0.707,0.98,0.657,0.374,0.485,0.859,0.303,0.101,0.96,0.04,0.535,0.697,0.848,0.788,0.808,0.172,0.303,0.929,0.525,0.02,0.556,0.182,0.768,0.98,0.687,0.657,0.919,0.343,0.404,0.187,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.79,0.576,0.586,0.131,0.606,0.616,0.232,0.667,0.323,0.01,0.788,0.121,0.263,0.192,0.0,0.354,0.717,0.848,0.535,0.04,0.838,0.949,0.273,0.515,0.101,0.747,0.737,0.949,0.818,0.576,0.616,0.889,0.697,0.202,0.455,0.475,0.778,0.859,0.99,0.646,0.091,0.98,0.859,0.414,0.525,0.475,0.172,0.364,0.273,0.808,0.263,0.586,0.108,0.69,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.82,0.879,0.859,0.354,0.889,0.475,0.828,0.101,0.677,0.051,0.909,0.465,0.03,0.788,0.818,0.293,0.384,0.394,0.152,0.566,0.172,0.899,0.364,0.253,0.404,0.141,0.576,0.273,0.212,0.495,0.586,0.455,0.061,0.131,0.141,0.869,0.949,0.051,0.747,0.717,0.869,0.646,0.848,0.778,0.101,0.616,0.556,0.131,0.899,0.495,0.424,0.586,0.191,0.66,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.97,0.566,0.131,0.596,0.111,0.818,0.293,0.485,0.98,0.02,0.04,0.535,0.727,0.152,0.838,0.596,0.303,0.626,0.162,0.838,0.515,0.404,0.071,0.384,0.737,0.667,0.545,0.556,0.556,0.737,0.141,0.222,0.061,0.788,0.232,0.838,0.03,0.293,0.99,0.778,0.131,0.051,0.838,0.273,0.091,0.929,0.768,0.879,0.646,0.909,0.646,0.162,0.265,0.71,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.67,0.323,0.263,0.737,0.121,0.556,0.222,0.475,0.99,0.586,0.929,0.97,0.859,0.98,0.091,0.859,0.182,0.141,0.677,0.727,0.364,0.798,0.606,0.899,0.141,0.485,1.0,0.859,0.687,0.131,0.485,0.667,0.515,0.98,0.717,0.535,0.444,0.818,0.424,0.162,0.505,0.343,0.889,0.394,0.818,0.202,0.657,0.495,0.626,0.374,0.04,0.111,0.084,0.07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.97,0.131,0.687,0.677,0.475,0.02,0.202,0.111,0.444,0.354,0.828,0.919,0.313,0.465,0.586,0.535,0.253,0.747,0.717,0.556,0.798,0.071,0.141,0.051,0.071,0.192,0.576,0.01,0.869,0.192,0.939,0.04,0.596,0.808,0.03,0.889,0.081,0.939,0.636,0.747,0.747,0.101,0.071,0.616,0.586,0.949,0.96,0.03,0.212,0.404,0.828,0.364,0.196,0.63,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
0.72,0.99,0.283,0.899,0.889,0.253,0.949,0.535,0.758,0.919,0.667,0.768,0.354,0.091,0.586,0.899,0.889,0.485,0.909,0.192,0.495,0.01,0.162,0.96,0.646,0.182,0.02,0.667,0.071,0.333,0.586,0.232,0.172,0.576,0.404,0.687,0.424,0.364,0.424,0.879,0.313,0.354,0.535,0.414,0.818,0.141,0.505,0.091,0.162,0.394,0.202,0.848,0.066,0.72,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.68,0.586,0.616,0.323,0.889,0.364,0.525,0.263,0.98,0.182,0.081,0.707,0.051,0.162,0.465,0.444,0.293,0.182,0.131,0.98,0.869,0.485,0.919,0.313,0.596,0.717,0.374,0.414,0.697,0.02,0.798,0.384,0.97,0.505,1.0,0.737,0.788,0.677,0.384,0.212,0.788,0.04,0.98,0.465,0.505,0.646,0.667,0.687,0.04,0.808,0.97,0.535,0.019,0.21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.94,0.606,0.253,0.636,0.828,0.808,0.697,0.697,0.818,0.141,0.333,0.495,0.515,0.677,0.515,0.394,0.606,0.576,0.04,0.273,0.788,0.697,0.778,0.242,0.727,0.505,0.919,0.111,0.798,0.02,0.848,0.616,0.586,0.778,0.919,0.949,0.97,0.798,0.293,0.03,0.96,0.485,0.778,0.394,0.899,0.101,0.667,0.071,0.657,0.545,0.444,0.283,0.954,0.55,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.8,0.071,0.434,0.727,0.818,0.101,0.131,0.02,0.687,0.859,0.727,0.182,0.606,0.96,0.778,0.222,0.253,0.04,0.162,0.818,0.828,0.091,0.364,0.97,0.192,0.758,0.919,0.859,0.263,0.737,0.091,0.657,0.303,0.253,0.465,0.687,0.152,0.253,0.768,0.586,0.949,0.354,0.798,0.98,0.172,0.949,0.636,0.646,0.283,0.384,0.182,0.525,0.028,0.62,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.32,0.909,0.677,0.04,0.939,0.343,0.545,0.0,0.768,0.172,0.293,0.818,0.141,0.99,0.333,0.747,0.02,0.758,0.333,0.485,0.222,0.808,0.616,0.808,0.293,1.0,0.152,0.384,0.101,0.586,0.747,0.879,1.0,0.657,0.364,0.596,0.515,0.606,0.242,0.636,0.596,0.727,0.03,0.606,0.131,0.657,0.566,0.545,0.949,0.879,0.263,0.697,0.215,0.37,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.95,0.596,0.818,0.04,0.051,0.495,0.96,0.626,1.0,0.99,0.626,0.586,0.02,0.141,0.444,0.162,0.788,0.354,0.101,0.515,0.556,0.616,0.232,0.465,0.02,0.242,0.788,0.051,0.333,1.0,0.404,0.152,0.091,0.283,0.495,0.04,0.242,0.263,0.525,0.475,0.768,0.646,0.424,0.657,0.859,0.242,0.444,0.667,0.253,0.899,0.434,0.253,0.207,0.57,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.95,0.283,0.535,0.384,0.162,0.232,0.495,0.697,0.131,0.232,0.657,0.646,0.525,0.141,0.111,0.778,0.131,0.697,0.838,0.909,0.061,0.697,0.838,0.293,0.051,0.737,0.455,0.071,0.263,0.424,0.263,0.879,0.212,0.96,0.313,0.374,0.263,0.909,0.869,0.687,0.0,0.556,0.596,0.475,0.626,0.485,0.939,0.465,0.859,0.879,0.838,0.202,0.067,0.54,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.72,0.141,0.242,0.354,0.253,0.566,0.414,0.01,0.606,0.424,0.525,0.657,0.263,0.949,0.051,0.586,0.909,1.0,0.354,0.545,0.434,0.061,0.949,0.172,0.616,0.071,0.323,0.808,0.222,0.97,0.424,0.273,0.909,0.313,0.97,0.364,0.131,0.152,0.253,0.616,0.232,0.646,0.758,0.232,0.202,0.051,0.0,0.828,0.323,0.01,0.909,0.818,0.259,0.58,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.95,0.939,0.424,0.465,0.202,0.242,0.909,0.778,0.04,0.545,0.687,0.576,0.343,0.687,0.414,0.636,0.828,0.707,0.01,0.96,0.131,0.465,0.657,0.394,0.424,0.869,0.939,0.293,0.707,0.141,0.828,0.556,0.434,0.566,0.545,0.091,0.747,0.091,0.323,0.939,0.576,0.828,0.869,0.394,0.687,0.192,0.576,0.545,0.051,0.323,0.131,0.111,0.902,0.6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.71,0.111,0.636,0.515,0.152,0.374,0.848,0.545,0.737,0.081,0.0,0.273,0.061,0.495,0.192,0.545,0.727,0.101,0.323,0.141,0.657,0.414,0.404,0.99,0.808,0.727,0.889,0.444,1.0,0.293,0.414,0.242,0.717,0.03,0.202,0.475,0.96,0.253,0.394,0.222,0.525,0.242,0.232,0.667,0.263,0.141,0.737,0.081,0.212,0.808,0.121,0.465,0.071,0.33,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0.52,0.131,0.606,0.939,0.04,0.616,0.182,0.818,0.0,0.98,0.414,0.495,0.03,0.101,0.0,0.505,0.192,0.869,0.919,0.222,0.111,0.919,0.343,0.101,0.222,0.242,0.919,0.929,0.838,0.727,0.424,0.798,0.889,0.04,0.424,0.798,0.121,0.283,0.758,0.889,0.152,0.556,0.02,0.323,0.414,0.253,0.434,0.929,0.444,0.141,0.859,0.414,0.179,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.78,0.909,0.848,0.232,0.869,0.495,0.061,0.172,0.687,0.545,0.404,0.192,0.909,0.606,0.808,0.202,0.313,0.394,0.485,0.848,0.707,0.515,0.535,0.626,0.384,0.414,0.485,0.222,0.889,0.949,0.859,0.071,0.556,0.808,0.384,0.566,0.99,0.505,0.848,0.798,0.323,0.556,0.879,0.879,0.778,0.152,0.424,0.747,0.626,1.0,0.909,0.99,0.277,0.09,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.88,0.687,0.99,0.596,0.909,0.283,0.677,0.212,0.758,0.596,0.808,0.545,0.131,0.414,0.616,0.0,0.687,0.293,0.253,0.859,0.616,0.152,0.788,0.909,0.616,0.566,0.071,0.636,0.737,0.929,0.566,0.727,0.364,0.596,0.667,0.434,0.172,0.505,0.576,0.535,0.434,0.182,0.778,0.222,0.838,0.707,0.949,0.687,0.343,0.758,0.626,0.071,0.245,0.79,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.76,0.293,0.859,0.717,0.677,0.646,0.121,0.111,0.535,0.596,0.838,0.717,0.01,0.889,0.333,0.313,0.384,0.747,0.465,0.172,0.424,0.99,0.141,0.212,0.354,0.828,0.364,0.616,0.606,0.404,0.141,0.424,0.828,0.778,0.253,0.182,0.758,0.697,0.03,0.727,0.333,0.01,0.626,0.667,0.374,0.313,0.636,0.606,0.253,0.162,0.535,0.283,0.148,0.85,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.98,0.424,0.98,0.354,0.818,0.091,0.566,0.727,0.162,0.626,0.273,0.384,0.111,0.182,0.283,0.374,0.727,0.051,0.889,0.313,0.141,0.818,0.657,0.859,0.768,0.121,0.525,0.111,0.535,0.818,0.677,0.061,0.788,0.929,0.545,0.899,0.424,0.545,0.293,1.0,0.172,0.545,0.242,0.111,0.303,0.97,0.768,0.263,0.061,1.0,0.091,0.202,0.497,0.87,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0.6,0.475,0.131,0.707,0.303,0.242,0.939,0.798,0.283,0.283,0.152,0.354,0.657,0.141,0.798,0.313,0.576,0.818,0.758,0.263,0.899,0.141,0.424,0.323,0.081,0.192,0.333,0.061,0.778,0.071,0.475,0.071,0.455,0.96,0.071,0.02,0.384,0.202,0.465,0.919,0.222,0.081,0.566,0.899,0.202,0.222,0.404,0.253,0.434,0.414,0.394,0.222,0.213,0.2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0.47,0.242,1.0,0.919,0.01,0.697,0.869,0.485,0.081,0.606,0.212,0.061,0.081,0.818,0.747,0.162,0.0,0.98,0.323,0.485,0.051,0.98,0.394,0.636,0.99,0.071,0.333,0.141,0.071,0.919,0.838,0.939,0.576,0.667,0.929,0.566,0.96,0.96,0.253,0.97,0.556,0.566,0.111,0.242,0.838,0.616,0.242,0.848,0.444,0.616,0.04,0.939,0.2,0.87,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.73,0.707,0.727,0.384,0.253,0.101,0.152,0.869,0.707,0.828,0.374,0.525,0.03,0.152,0.222,0.424,0.909,0.444,0.495,0.606,0.444,0.273,0.535,0.182,0.253,0.586,0.626,0.192,0.192,0.172,0.293,0.758,0.586,0.566,0.202,0.404,0.98,0.071,0.04,0.343,0.687,0.586,0.222,0.535,0.879,0.253,0.323,0.747,0.828,0.636,0.758,0.818,0.202,0.88,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
0.94,0.242,0.313,0.081,0.081,0.232,0.081,0.354,0.879,0.212,0.737,0.475,0.091,0.636,0.515,0.313,0.293,0.96,0.707,0.152,0.545,0.97,0.505,0.657,0.96,0.152,0.515,0.394,0.697,0.273,0.606,0.202,0.263,0.283,0.828,0.98,0.747,0.222,0.465,0.404,0.182,0.182,0.768,0.939,0.667,0.808,0.697,0.364,0.354,0.606,0.202,0.434,0.179,0.43,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.98,0.253,0.737,0.818,0.091,0.152,0.566,0.455,0.04,0.667,0.606,0.758,0.091,0.586,0.394,0.939,0.859,0.404,0.98,0.616,0.273,0.192,0.808,0.586,0.495,0.202,0.697,0.859,0.939,0.475,0.727,0.444,0.919,0.152,0.525,0.667,0.606,0.414,0.515,0.263,0.414,0.566,0.949,0.485,0.929,0.727,0.071,0.01,1.0,0.071,0.515,0.97,0.175,0.54,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.63,0.475,0.061,0.253,0.545,0.131,0.99,0.394,0.313,0.949,0.505,0.293,0.758,0.04,0.313,0.384,0.808,0.253,0.04,0.253,0.273,0.97,0.343,0.444,0.081,0.253,0.758,0.202,0.061,0.424,0.778,0.111,0.586,0.01,0.949,0.556,0.121,0.808,0.172,0.606,0.152,0.384,0.051,0.939,1.0,0.313,0.96,0.99,0.616,0.495,0.394,0.576,0.582,0.82,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1.0,0.778,0.606,0.99,0.909,0.838,0.616,0.222,0.121,0.141,0.071,0.535,0.848,0.626,0.869,0.273,0.485,0.919,0.758,0.889,0.616,0.434,0.838,0.939,0.202,0.172,0.212,0.566,0.485,0.212,0.616,0.788,0.455,0.323,0.444,0.737,0.535,0.566,0.869,0.131,0.535,0.313,0.071,0.747,0.475,0.434,0.374,0.778,0.737,0.475,0.424,0.495,0.131,0.35,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0.62,0.141,0.96,0.636,0.465,0.919,0.313,0.949,0.98,0.707,0.364,0.485,0.727,0.303,0.394,0.949,0.424,0.02,0.0,0.202,0.919,0.434,0.061,0.162,0.758,0.657,0.071,0.707,0.253,0.121,0.061,0.141,0.263,0.111,0.838,0.182,0.626,0.626,0.485,0.313,0.081,0.556,0.586,0.586,0.687,0.141,0.444,0.162,0.889,0.808,0.364,0.758,0.209,0.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0.87,0.141,0.313,0.273,0.283,0.071,0.273,0.04,0.929,0.586,0.141,0.455,0.152,0.455,0.051,0.939,1.0,0.475,0.081,0.727,0.828,0.141,0.303,0.333,0.222,0.232,0.525,0.495,0.747,0.717,0.485,0.04,1.0,0.303,0.313,0.343,0.323,0.697,0.99,0.96,0.626,0.394,0.242,0.667,0.202,0.121,0.071,0.081,0.505,0.394,0.444,0.071,0.027,0.47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.94,0.99,0.737,0.172,0.848,0.949,0.525,0.475,0.02,0.667,0.778,0.111,0.283,0.919,0.313,0.303,0.354,0.374,0.97,0.919,0.939,0.374,0.949,0.495,0.364,0.626,0.354,0.525,0.081,0.848,0.818,0.909,0.232,0.465,0.717,1.0,0.929,0.828,0.192,0.859,0.515,0.949,0.606,0.01,0.556,0.646,0.707,0.889,0.242,0.273,0.061,0.111,0.188,0.41,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.68,0.414,0.273,0.687,0.101,0.465,0.879,0.414,0.525,0.0,0.616,0.485,0.202,0.495,0.707,0.152,0.99,0.737,0.586,0.909,0.798,0.121,0.747,0.535,0.727,0.889,0.525,0.616,0.364,0.545,0.909,0.717,0.556,0.242,0.919,0.949,0.525,0.788,0.263,0.505,0.263,0.576,0.616,0.525,0.364,0.242,0.434,0.697,0.525,0.525,0.859,0.323,0.275,0.76,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
