age,attr1,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr2,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr3,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr4,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr5,attr50,attr51,attr6,attr7,attr8,attr9,capital,distance,gender,paid_contributions_1,paid_contributions_2,paid_contributions_3,paid_contributions_4,paid_contributions_5,patient_type,residence,satisfied,spouse
0.717,0.99,0.03,0.818,0.465,0.646,0.354,0.616,0.99,0.222,0.646,0.556,0.01,0.616,0.576,0.182,0.737,0.879,0.879,0.394,0.404,0.697,0.414,0.374,0.859,0.354,0.202,0.798,0.636,0.414,0.687,0.657,0.404,0.778,0.717,0.859,0.889,0.485,0.374,0.657,0.606,0.838,0.626,0.354,0.576,0.515,0.232,0.697,0.374,0.303,0.192,0.768,0.162,0.31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.869,0.556,0.697,0.394,0.374,0.798,0.687,0.343,0.152,0.081,0.091,0.253,0.566,0.131,0.879,0.949,0.818,0.929,0.889,0.414,0.768,0.525,0.929,0.172,0.889,0.828,0.222,0.434,0.859,0.808,0.172,0.707,0.586,0.111,0.091,0.616,0.374,0.303,0.182,0.859,0.293,0.222,0.202,0.707,0.707,0.313,0.374,0.798,0.0,0.909,0.061,0.051,0.093,0.26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.919,0.414,0.616,0.646,0.061,0.465,0.051,0.879,0.899,0.293,0.939,0.677,0.677,0.465,0.616,0.677,0.667,0.818,0.02,0.485,0.333,0.929,0.949,0.121,0.232,0.202,0.081,0.909,0.414,0.364,0.404,0.838,0.101,0.263,0.505,0.939,0.253,0.02,0.111,0.99,0.232,0.374,0.727,0.455,0.0,0.202,0.939,0.838,0.222,0.323,0.0,0.515,0.295,0.87,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.909,0.394,0.364,0.545,0.636,0.414,0.081,0.364,0.99,0.778,0.859,1.0,0.101,0.182,0.879,0.848,0.768,0.576,0.576,0.879,0.202,0.879,0.798,0.172,0.202,0.444,0.374,0.465,0.535,0.222,0.535,0.263,0.97,0.162,0.869,0.939,0.121,0.162,0.303,0.828,0.152,0.949,0.434,0.091,0.384,0.707,0.818,0.576,0.323,0.545,0.131,0.141,0.115,0.45,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.919,0.404,0.636,0.152,0.081,0.758,0.99,0.566,0.737,0.071,0.384,0.04,0.949,0.848,0.535,0.606,0.616,0.657,0.758,0.545,0.263,0.667,0.424,0.394,0.859,0.768,0.131,0.949,0.687,0.717,0.04,0.121,0.152,0.242,0.626,0.586,0.768,0.02,0.727,0.444,0.131,0.414,0.293,0.636,0.182,0.808,0.242,1.0,0.273,0.828,0.667,0.515,0.241,0.44,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.788,0.505,0.566,0.657,0.717,0.495,0.586,0.323,0.808,0.899,0.333,0.111,0.727,0.949,0.141,0.273,0.535,0.667,0.182,0.919,0.222,0.232,0.515,0.929,0.394,0.869,0.384,0.677,0.222,0.899,0.061,0.798,0.636,0.343,0.798,0.414,0.98,0.505,0.737,0.202,0.929,0.212,0.747,0.283,0.939,0.949,0.273,0.596,0.919,0.03,0.727,0.061,0.027,0.9,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.869,0.808,0.626,0.232,0.182,0.242,0.02,0.01,0.717,0.03,0.313,0.768,0.131,0.646,0.899,0.202,1.0,0.313,0.889,0.657,0.727,0.313,0.646,0.788,0.646,0.232,0.667,0.899,0.747,0.323,0.788,0.101,0.919,0.313,0.485,0.333,0.424,0.566,0.131,0.586,0.798,0.131,0.131,0.576,0.172,0.576,0.99,0.455,0.707,0.434,0.788,0.485,0.129,0.8,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.97,0.081,0.97,0.586,0.141,0.172,0.424,0.556,0.0,0.293,0.182,0.444,0.404,0.899,0.455,0.939,0.596,0.222,0.343,0.687,0.515,0.657,0.949,0.707,0.354,0.687,0.111,0.293,0.899,0.808,0.909,0.061,0.131,0.354,0.97,0.232,0.374,0.505,0.253,0.202,0.859,0.687,0.475,0.192,0.505,0.061,0.848,0.212,0.495,0.394,0.707,0.667,0.059,0.55,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.646,0.364,0.798,0.232,0.495,0.737,0.768,0.929,0.818,0.455,0.616,0.798,0.364,0.091,0.939,0.333,0.889,0.263,0.152,0.636,0.677,0.606,0.909,0.98,0.505,0.606,0.576,0.798,0.929,0.242,0.141,0.646,0.394,0.919,0.313,0.616,0.111,0.586,0.152,0.263,0.99,0.626,0.182,0.273,0.192,0.657,0.424,0.101,0.828,0.556,0.848,0.091,0.241,0.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.697,0.727,0.0,0.131,0.333,0.0,0.202,0.091,0.667,0.97,0.01,0.384,0.869,0.242,0.859,0.364,0.545,0.061,0.384,0.768,0.333,0.515,0.121,0.364,0.515,0.071,1.0,0.01,0.596,0.394,0.737,0.071,0.303,0.374,0.263,0.394,0.081,0.677,0.081,0.586,0.495,0.939,0.909,0.172,0.899,0.97,0.768,0.919,0.879,0.152,0.818,0.798,0.007,0.44,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.667,0.374,0.253,0.525,0.778,0.556,0.384,0.667,0.657,0.586,0.909,0.152,0.717,0.081,0.859,0.596,0.576,0.707,0.596,0.96,0.515,0.182,0.313,0.566,0.747,0.131,0.808,0.273,0.667,1.0,0.051,0.616,0.071,0.222,0.848,0.081,0.97,0.848,0.485,0.899,0.616,0.202,0.253,0.475,0.889,0.525,0.03,0.606,0.051,0.253,0.808,0.061,0.147,0.77,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.919,0.677,0.838,0.444,0.636,0.313,0.505,0.03,0.596,0.828,0.869,0.535,0.828,0.232,0.758,0.263,0.697,0.242,0.616,0.879,0.303,0.98,0.889,0.364,0.717,0.97,0.495,0.697,0.091,0.535,0.566,0.788,0.04,0.222,0.384,0.505,0.97,0.99,0.919,0.354,0.283,0.263,0.545,0.697,0.182,0.596,0.343,0.202,0.313,0.636,0.677,0.556,0.187,0.14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.909,0.121,0.808,0.111,0.364,0.434,0.586,0.121,0.788,0.263,0.727,0.97,0.02,0.162,0.081,0.313,0.455,0.556,0.505,0.97,0.192,0.556,0.758,0.859,0.111,0.556,0.131,0.889,0.778,0.444,0.545,0.747,0.848,0.141,0.687,0.273,0.03,0.869,0.0,0.626,0.071,0.99,0.273,0.293,0.394,0.04,0.556,0.798,0.879,0.152,0.646,0.303,0.072,0.65,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.818,0.667,0.828,0.505,0.273,0.616,0.949,0.586,0.182,0.848,0.485,0.202,0.869,0.505,0.535,0.384,0.636,0.475,0.202,0.354,0.707,0.03,0.384,0.465,0.455,0.859,0.455,0.828,0.697,0.909,0.04,0.293,0.384,0.596,0.192,0.071,0.03,0.505,0.485,0.071,0.434,0.535,0.182,0.384,0.495,0.505,0.051,0.788,0.535,0.899,0.04,0.444,0.092,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.899,0.747,0.626,0.131,0.455,0.859,0.192,0.707,0.253,0.909,0.677,0.313,0.636,0.636,0.687,0.869,0.263,0.747,0.273,0.768,0.626,0.616,0.152,0.101,0.111,0.505,0.354,0.879,0.333,0.818,0.515,0.576,0.939,0.263,0.848,0.838,0.98,0.455,0.838,0.808,0.202,0.03,0.303,0.253,0.657,0.889,0.727,0.162,0.02,0.434,0.939,0.798,0.189,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.768,0.414,0.818,0.636,0.273,0.596,0.687,0.212,0.0,0.303,0.273,0.636,0.838,0.808,0.949,0.192,0.899,0.253,0.707,0.778,0.707,0.535,0.646,0.758,0.646,0.96,0.636,0.97,0.768,0.374,0.677,0.02,0.98,0.121,0.99,0.141,0.475,0.465,0.747,1.0,0.848,0.162,0.101,0.929,0.263,0.859,0.606,0.202,0.374,0.182,0.848,0.626,0.27,0.31,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.859,0.667,0.899,0.859,0.768,0.495,0.01,0.737,0.535,0.374,0.505,0.333,0.071,0.343,0.303,0.798,0.182,0.778,0.96,0.03,0.97,0.101,0.879,0.848,0.485,0.576,0.788,0.051,0.576,0.747,0.505,0.535,0.879,0.495,0.596,0.929,0.202,0.303,0.889,0.909,0.727,0.374,0.323,0.859,0.293,0.475,0.01,0.333,0.293,0.303,0.394,0.798,0.173,0.48,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.657,0.434,0.121,0.626,0.848,0.131,0.677,0.303,0.424,0.354,0.859,0.0,0.596,0.475,0.273,0.889,0.212,0.616,0.808,0.081,0.535,0.808,0.576,0.818,0.909,0.323,0.323,0.97,0.0,0.01,0.081,0.566,0.303,0.354,0.869,0.03,0.909,0.848,0.606,1.0,0.535,0.576,0.354,0.747,0.384,0.273,0.636,0.01,0.707,0.919,0.455,0.202,0.24,0.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.949,0.798,0.02,0.263,0.828,0.889,0.495,0.596,0.848,0.848,0.939,0.162,0.545,0.343,0.667,0.333,0.141,0.566,0.313,0.475,0.061,0.697,0.303,0.768,0.152,0.152,0.808,0.636,0.879,0.556,0.646,0.939,0.758,0.556,0.576,0.202,0.838,0.242,0.01,0.455,0.909,0.788,0.525,0.374,0.626,0.636,0.758,0.778,0.818,0.657,0.717,0.737,0.15,0.62,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.657,0.465,0.222,0.343,0.485,0.848,0.646,0.162,0.081,0.061,0.455,0.202,0.273,0.737,0.04,0.364,0.616,0.657,0.798,0.394,0.798,0.778,0.556,0.0,0.162,0.576,0.485,0.182,0.485,0.768,0.939,0.313,0.737,0.232,0.434,0.364,0.879,0.677,0.818,0.576,0.162,0.455,0.747,0.091,0.434,0.202,0.737,0.758,0.222,0.04,0.263,0.747,0.252,0.56,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.818,0.606,0.091,0.141,0.475,0.586,0.838,0.404,0.727,0.111,0.465,0.343,0.455,0.091,0.091,0.091,0.02,0.354,0.828,0.404,0.556,0.606,0.919,0.333,0.98,0.505,0.414,0.869,0.545,0.293,0.111,0.818,0.424,0.667,0.869,0.475,0.444,0.313,0.253,0.152,0.919,0.192,0.384,0.667,0.444,0.444,0.758,0.939,0.919,0.414,0.04,0.384,0.098,0.24,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.707,0.071,0.828,0.152,0.091,0.081,0.162,0.253,0.222,0.929,0.616,0.364,0.394,0.232,0.404,0.02,0.364,0.172,0.303,0.525,0.758,0.768,0.444,0.192,0.788,0.212,0.101,0.586,0.434,0.141,0.434,0.424,0.768,0.111,0.576,0.354,0.253,0.667,0.798,0.626,0.444,0.434,0.192,0.556,1.0,0.071,0.929,0.354,0.525,0.03,0.313,0.889,0.228,0.53,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.828,0.97,0.848,0.97,0.586,0.364,0.343,0.939,0.03,0.303,0.212,0.384,0.838,0.778,0.414,0.374,0.061,0.182,0.889,0.929,0.111,0.465,0.434,0.192,0.212,0.374,0.99,0.101,0.333,0.242,0.374,0.556,0.525,0.535,0.414,0.535,0.091,0.404,0.131,0.515,0.879,0.03,0.535,0.465,0.869,0.414,0.899,0.667,0.414,0.828,0.0,0.879,0.053,0.61,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.788,0.232,0.455,0.02,0.859,0.677,0.98,1.0,0.919,0.646,0.202,0.586,0.99,0.697,0.758,0.899,0.03,0.99,0.929,0.475,0.455,0.01,0.687,0.828,0.859,0.97,0.616,0.263,0.889,0.253,0.283,0.202,0.364,0.747,0.909,0.869,0.141,0.212,0.404,0.899,0.788,0.111,0.566,0.303,0.626,0.485,0.566,0.697,0.788,0.051,0.707,0.02,0.253,0.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.778,0.01,0.596,0.929,0.949,0.343,0.859,0.657,0.626,0.354,0.0,0.505,0.091,0.889,0.808,0.384,0.859,0.091,0.091,0.495,0.04,0.606,0.343,0.273,0.162,0.717,0.939,0.687,0.636,0.768,0.859,0.545,0.061,0.283,0.949,0.162,0.444,0.505,0.343,0.02,1.0,0.434,0.434,0.879,0.848,0.263,0.657,0.374,0.646,0.232,0.253,0.465,0.116,0.51,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.838,0.04,0.263,0.646,0.465,0.051,0.899,0.646,0.091,0.626,0.879,0.465,0.778,0.04,0.343,0.283,0.495,0.02,0.182,0.434,0.556,0.636,0.394,0.616,0.788,0.444,0.96,0.889,0.141,0.636,0.162,0.667,0.404,0.131,0.323,0.182,0.141,0.475,0.97,0.414,0.02,0.202,0.121,0.576,0.859,0.838,0.798,0.404,0.737,0.475,0.657,0.354,0.237,0.53,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.859,0.909,0.657,0.253,0.838,0.515,0.96,0.485,0.717,0.495,0.556,0.03,0.222,0.273,0.616,0.232,0.354,0.525,0.323,0.495,0.838,0.667,0.677,0.111,0.424,0.394,0.0,0.717,0.818,0.323,0.323,0.545,0.071,0.01,0.949,0.99,0.838,0.202,0.606,0.293,0.717,0.677,0.929,0.212,0.071,0.02,0.141,0.636,0.687,0.313,0.455,0.525,0.247,0.64,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.96,0.97,0.758,0.758,1.0,0.758,0.606,0.515,0.758,0.242,0.101,0.919,0.202,0.586,0.758,0.182,0.172,0.242,0.212,0.182,0.354,0.808,0.576,0.505,0.798,0.051,0.152,0.869,0.596,0.444,0.697,0.444,0.02,0.333,0.01,0.99,0.99,0.646,0.232,0.071,0.242,0.687,0.04,0.869,0.667,0.152,0.263,0.485,0.606,0.424,0.505,0.798,0.263,0.57,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.667,0.778,0.202,0.949,0.01,0.455,0.465,0.232,0.101,1.0,0.919,0.697,0.475,0.111,0.889,0.384,0.424,0.899,0.455,0.889,0.879,0.444,0.263,0.778,0.818,0.212,0.091,0.848,0.646,0.091,0.293,0.99,0.202,0.606,0.182,0.838,0.747,0.051,0.354,0.253,0.343,0.182,0.475,0.051,0.889,0.98,0.293,0.788,0.333,0.556,0.606,0.182,0.01,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.848,0.283,0.545,0.96,0.374,0.111,0.768,0.737,0.889,0.384,0.919,0.424,0.747,0.323,0.101,0.566,0.96,0.788,0.293,0.99,0.212,0.677,0.939,0.131,0.939,0.253,0.869,0.97,0.091,0.101,0.343,0.636,0.333,0.828,0.838,0.818,0.98,0.788,0.747,0.323,0.515,0.525,0.515,0.646,0.131,0.343,0.838,0.505,0.131,0.616,0.99,0.141,0.023,0.49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.747,0.768,0.424,0.687,0.455,0.798,0.434,0.091,0.576,0.596,0.798,0.03,0.465,0.01,0.545,0.616,0.01,0.232,0.303,0.131,0.131,0.485,0.394,0.535,0.0,0.636,0.747,0.061,0.03,0.384,0.101,0.788,0.242,0.333,0.889,0.889,0.364,0.404,0.545,0.535,0.394,0.535,0.737,0.586,0.222,0.99,0.727,0.253,0.515,0.677,0.919,0.121,0.299,0.96,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.818,0.636,0.636,0.0,0.01,0.283,0.364,0.677,0.596,0.0,0.707,0.293,0.212,0.768,0.949,0.162,0.202,0.475,0.232,0.121,0.657,0.616,0.535,0.364,0.495,0.919,0.414,0.02,0.192,0.364,0.162,0.141,0.293,0.465,0.455,0.404,0.323,0.778,0.747,0.707,0.182,0.091,0.273,0.323,0.323,0.505,0.848,0.747,0.586,0.576,0.646,0.879,0.112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.626,0.838,0.475,0.384,0.889,0.96,0.404,0.515,0.818,0.121,0.0,0.657,0.03,0.96,0.929,0.899,0.172,0.354,0.707,0.323,0.212,0.313,0.828,0.919,0.646,0.505,0.242,0.101,0.232,0.717,0.949,0.778,0.808,0.808,0.889,0.667,0.848,0.091,0.626,0.899,0.727,0.727,0.444,0.485,0.263,0.747,0.707,0.505,0.384,0.869,0.0,0.01,0.088,0.62,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.96,0.212,0.909,0.253,0.737,0.505,0.848,0.909,0.737,0.343,0.818,0.475,0.152,0.495,0.242,0.99,0.202,0.091,0.869,0.545,0.667,0.121,0.232,0.02,0.222,0.636,0.919,0.515,0.545,0.475,0.141,0.091,0.525,0.919,0.384,0.03,0.242,0.394,0.111,0.96,0.374,0.848,0.727,0.444,0.606,0.788,0.343,0.273,0.919,0.586,0.081,0.414,0.148,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.99,0.758,0.475,0.576,0.768,0.232,0.545,0.707,0.677,0.576,0.384,0.455,0.949,0.02,0.636,0.273,0.687,0.111,0.98,0.333,0.0,0.081,0.242,0.384,0.444,0.434,0.222,0.818,0.798,0.313,0.475,0.838,0.455,0.828,0.141,0.919,0.081,0.323,0.141,0.333,0.424,0.273,0.283,0.97,0.111,0.545,0.596,0.616,0.869,0.838,0.485,0.869,0.125,0.57,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.859,0.525,0.505,0.475,0.485,0.626,0.99,0.323,0.465,0.374,0.242,0.192,0.788,0.202,0.788,0.081,0.303,0.869,0.03,0.838,0.02,0.394,0.182,0.293,0.848,0.677,0.869,0.091,0.374,0.394,0.727,0.525,0.828,0.626,0.414,0.657,0.152,0.556,0.424,0.152,0.313,0.091,0.758,0.071,0.929,0.606,0.131,0.071,0.455,0.949,0.545,0.394,0.074,0.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.687,0.141,0.152,0.939,0.828,0.404,0.101,0.313,0.737,0.808,0.131,0.212,0.899,0.03,0.263,0.535,0.091,0.768,0.778,0.495,0.96,0.96,0.828,0.081,0.889,0.747,0.657,0.051,0.0,0.909,0.071,0.515,0.434,0.192,0.162,0.384,0.384,0.616,0.838,0.505,1.0,0.04,0.717,0.919,0.242,0.313,0.333,0.616,0.444,0.848,0.576,0.636,0.287,0.69,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.97,0.535,0.444,0.01,0.263,0.798,0.192,0.606,0.394,0.646,0.04,0.475,0.212,0.586,0.545,0.101,0.212,0.737,0.404,0.707,1.0,0.172,0.626,0.566,0.02,0.242,0.212,0.071,0.172,0.01,0.697,0.434,0.505,0.626,0.788,0.727,0.253,0.576,0.364,0.475,0.859,0.859,0.818,0.535,0.0,0.394,0.374,0.596,0.364,0.111,0.303,0.404,0.258,0.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.808,0.394,0.535,0.212,0.04,0.687,0.697,0.747,0.636,0.697,0.444,0.525,0.323,0.141,0.737,0.798,0.879,0.667,0.212,0.394,0.919,0.444,0.97,0.758,0.111,0.374,0.778,0.909,0.737,0.455,0.909,0.657,0.03,0.727,0.899,0.212,0.374,0.242,0.525,0.949,0.101,0.182,0.293,0.586,0.929,0.323,0.374,0.101,0.111,0.929,0.556,0.172,0.085,0.69,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.747,0.333,0.323,0.717,0.384,0.465,0.535,0.788,0.768,0.848,0.909,0.333,0.535,0.202,0.424,0.323,0.899,0.808,0.293,0.323,0.505,0.354,0.051,0.495,0.859,0.202,0.101,0.525,0.717,0.323,0.03,0.98,0.01,0.889,0.303,0.03,0.485,0.293,0.545,0.263,0.798,0.091,0.323,0.455,0.111,0.909,0.111,0.677,0.081,0.616,0.071,0.343,0.045,0.28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.616,0.98,0.384,0.374,0.768,0.727,0.636,0.354,0.889,0.081,0.303,0.071,0.687,0.727,0.354,0.0,0.949,0.061,0.232,0.667,0.909,0.162,0.444,0.556,0.323,0.727,0.646,0.03,0.556,0.081,0.758,0.465,0.313,0.02,0.677,0.04,0.263,0.636,0.091,0.798,0.848,0.828,0.313,0.222,0.03,0.636,0.636,0.051,0.253,0.071,0.838,0.04,0.298,0.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.828,0.727,0.929,0.172,0.879,0.495,0.111,0.212,0.303,0.747,0.606,0.303,0.394,0.101,0.343,0.919,0.313,0.899,0.101,0.556,0.313,0.889,0.747,0.808,0.354,0.444,0.101,1.0,0.071,0.919,0.475,0.374,0.697,0.495,0.808,0.97,0.505,0.939,0.071,0.99,0.222,0.01,0.202,0.505,0.434,0.04,0.576,0.131,0.596,0.232,0.677,0.152,0.146,0.91,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.798,0.091,0.98,0.293,0.394,0.515,0.333,0.636,0.909,0.444,0.182,0.677,0.242,0.081,0.162,1.0,0.475,0.525,0.343,1.0,0.838,0.99,0.596,0.152,0.414,0.182,0.646,0.04,0.283,0.475,0.687,0.737,0.98,0.626,0.051,0.444,0.99,0.677,0.475,0.01,0.606,0.949,0.02,0.222,0.424,0.657,0.455,1.0,0.778,0.03,0.242,0.364,0.055,0.85,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.889,0.323,0.919,0.778,0.808,0.384,0.444,0.778,0.717,0.677,0.97,0.778,0.293,0.929,0.96,0.273,0.424,0.394,0.0,0.949,0.596,0.657,0.293,0.626,0.495,0.354,0.808,0.717,0.778,0.475,0.657,0.586,0.646,0.212,0.242,0.03,0.424,0.303,0.141,0.939,0.909,0.798,0.758,0.909,0.717,0.97,0.606,0.354,0.596,0.737,0.96,0.879,0.062,0.95,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.838,0.606,0.404,0.313,0.99,0.697,0.414,0.596,0.848,0.465,0.313,0.091,0.697,0.485,0.768,0.333,0.778,0.424,0.475,0.444,0.253,0.818,0.152,0.283,0.889,0.949,0.96,0.919,0.899,0.879,0.434,0.626,0.586,0.98,0.182,0.667,0.586,0.566,0.434,0.626,0.596,0.677,0.384,0.323,0.242,0.828,0.131,0.04,0.99,0.909,0.162,0.556,0.066,0.87,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.788,0.657,0.596,0.828,1.0,0.697,0.515,0.131,0.01,0.869,0.051,0.899,0.071,0.747,0.768,0.899,0.667,0.899,0.848,0.788,0.778,0.02,0.657,0.273,0.788,0.97,0.172,0.04,0.707,0.677,0.566,0.596,0.909,0.374,0.869,0.384,0.626,0.727,0.475,0.899,0.788,0.182,0.152,0.455,0.182,0.848,0.859,0.182,0.04,0.98,0.949,0.949,0.294,0.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.707,0.758,0.919,0.141,0.616,0.283,0.737,0.616,0.788,0.182,0.586,0.636,0.566,0.475,0.566,0.556,0.758,0.384,0.707,0.636,1.0,0.879,0.182,0.03,0.253,0.111,0.788,0.586,0.152,0.303,0.081,0.03,0.828,0.848,0.758,0.808,0.141,0.455,0.222,0.525,0.313,0.96,0.768,0.222,0.303,0.222,0.384,0.03,0.253,0.727,0.576,0.121,0.051,0.69,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.758,0.283,0.727,0.364,0.929,0.051,0.788,0.606,0.889,0.899,0.444,0.818,0.727,0.626,0.919,0.222,0.162,0.192,0.04,0.333,0.162,0.192,0.071,0.929,0.202,0.616,0.727,0.192,0.364,0.98,0.687,0.889,0.02,0.919,0.485,0.596,0.646,0.646,0.707,0.293,0.414,0.313,0.636,0.232,0.455,0.121,0.444,0.838,0.717,0.667,0.96,0.202,0.189,0.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1.0,0.333,0.283,0.121,0.687,0.283,0.939,0.414,0.99,0.919,0.505,0.394,0.889,0.505,0.98,1.0,0.677,0.525,0.616,0.0,0.333,0.939,0.596,0.455,0.495,0.596,0.657,0.899,0.091,0.949,0.414,1.0,0.051,0.889,0.02,0.141,0.545,0.313,0.606,0.818,0.051,0.121,1.0,0.03,0.667,0.162,0.758,0.253,0.434,0.545,0.838,0.455,0.276,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.707,0.707,0.465,0.515,0.596,0.323,0.414,0.343,0.313,0.384,0.848,0.636,0.081,0.172,0.677,0.747,0.071,0.606,0.545,0.99,0.859,0.586,0.828,0.687,0.283,0.626,0.505,0.727,0.667,0.687,0.879,0.667,0.081,0.0,0.273,0.242,0.495,0.859,0.667,0.152,0.444,0.596,0.455,0.212,0.172,0.929,0.394,0.081,0.758,0.222,0.192,0.01,0.191,0.06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1.0,0.293,0.949,0.848,0.566,0.889,0.879,0.717,0.465,0.374,0.818,0.687,0.485,0.253,0.303,0.475,0.657,0.01,0.313,0.465,0.374,0.99,0.192,0.697,0.96,0.717,0.02,0.576,0.828,0.939,0.646,0.879,0.97,0.02,0.505,0.657,0.424,0.96,0.293,0.192,1.0,0.242,0.576,0.263,0.222,0.061,0.96,0.192,0.485,0.859,0.545,0.929,0.031,0.62,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.929,0.323,0.303,0.636,0.303,0.414,0.121,0.949,0.333,0.99,0.606,0.04,0.556,1.0,0.01,0.202,0.01,0.152,0.293,0.03,0.495,0.909,0.141,0.626,1.0,0.828,0.838,0.374,0.667,0.111,0.737,0.04,0.667,0.859,0.152,0.232,0.343,0.404,0.02,0.475,0.152,0.475,0.01,0.616,0.414,0.778,0.99,0.535,0.081,0.869,0.545,0.677,0.151,0.52,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.919,0.97,0.646,0.485,0.798,0.909,0.343,0.313,0.152,0.0,0.242,0.081,0.758,0.01,0.97,0.03,0.374,0.99,0.232,0.273,0.929,0.434,0.798,0.495,0.475,0.535,0.434,0.768,0.354,0.434,0.556,0.475,0.172,0.869,0.586,0.354,0.909,0.242,0.596,0.02,0.071,0.929,0.747,0.869,0.384,0.101,0.455,0.505,0.202,0.788,0.919,0.172,0.131,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
