age,attr1,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr2,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr3,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr4,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr5,attr50,attr51,attr6,attr7,attr8,attr9,capital,distance,gender,paid_contributions_1,paid_contributions_2,paid_contributions_3,paid_contributions_4,paid_contributions_5,patient_type,residence,satisfied,spouse
0.35,0.283,0.071,0.495,0.293,0.828,0.212,0.798,0.475,0.01,0.778,0.566,0.98,0.051,0.818,0.586,0.788,0.141,0.222,0.596,0.606,0.111,0.273,0.0,0.293,0.051,0.465,0.323,0.485,0.0,0.071,0.939,0.717,0.97,1.0,0.98,0.566,0.657,0.646,0.242,0.475,0.131,0.576,0.859,0.818,0.283,0.293,0.242,0.131,0.606,0.818,0.97,0.263,0.42,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4,0.606,0.899,0.091,0.364,0.152,0.394,0.667,0.01,0.364,0.657,0.303,0.626,1.0,0.323,0.192,0.919,0.899,0.606,0.556,0.04,0.212,0.667,0.717,0.222,0.99,0.667,0.162,0.384,0.232,0.424,0.859,0.192,0.444,0.242,0.566,0.495,0.97,0.798,0.535,0.475,0.99,0.424,0.0,0.162,0.788,0.545,0.626,0.697,0.091,0.505,0.455,0.175,0.12,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.58,0.505,0.374,0.859,0.687,0.061,0.01,0.182,0.586,0.263,0.495,0.758,0.444,0.333,0.071,0.303,0.737,0.03,0.152,0.717,0.818,0.747,0.404,0.071,0.273,0.374,0.818,0.323,0.404,0.545,0.778,0.899,0.818,0.273,0.475,0.02,0.747,0.404,0.303,0.939,0.838,0.99,0.707,0.899,0.687,0.091,0.051,0.323,0.545,0.263,0.788,0.606,0.903,0.68,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.26,0.222,0.798,0.586,0.939,0.455,0.626,0.222,0.747,0.727,0.141,0.333,0.01,0.384,0.303,0.212,0.505,0.051,0.697,0.535,0.667,0.283,0.182,0.515,1.0,0.566,0.03,0.061,0.889,0.636,0.929,0.121,0.818,0.798,0.465,0.869,0.768,0.768,0.162,0.727,0.99,0.768,0.101,0.152,0.273,0.293,0.707,0.768,0.111,0.333,0.434,0.222,0.076,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0.06,1.0,0.152,0.152,0.768,0.465,0.869,0.091,0.657,0.566,0.202,0.818,0.687,0.141,0.929,0.576,0.01,0.737,0.232,0.182,0.778,0.071,0.485,0.717,0.354,0.939,0.242,0.01,0.636,0.343,0.778,0.717,0.758,0.354,0.414,0.091,0.505,0.01,0.061,0.788,0.131,0.889,0.323,0.667,0.848,0.717,0.727,0.434,0.869,0.434,0.354,0.172,0.514,0.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.83,0.384,0.343,0.182,0.051,0.313,0.273,0.162,0.889,0.455,0.414,0.414,0.737,0.97,0.899,0.374,0.758,0.616,0.626,0.354,0.04,0.717,0.707,0.465,0.424,0.576,0.576,0.182,0.424,0.808,0.838,0.364,0.788,0.333,0.242,0.354,0.869,0.899,0.596,0.061,0.646,0.616,0.525,0.495,0.798,0.525,0.01,0.384,0.687,0.606,0.566,0.182,0.413,0.88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.69,0.707,0.535,0.485,0.859,0.212,0.333,0.596,0.798,0.283,0.586,0.939,0.566,0.212,0.636,0.505,0.737,0.535,0.949,0.141,0.121,0.434,0.283,0.98,0.788,0.424,0.505,0.091,0.141,0.101,0.091,0.333,0.636,0.465,0.414,0.051,0.343,0.535,0.848,0.798,0.01,0.273,0.293,0.818,0.98,0.192,0.283,0.354,0.717,0.677,0.535,0.657,0.94,0.65,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.41,0.222,0.677,0.455,0.394,0.727,0.505,0.293,0.727,0.818,0.313,0.061,0.626,0.404,0.222,0.202,0.283,0.859,0.424,0.626,0.545,0.02,0.99,0.03,0.808,0.051,0.646,0.515,0.869,0.172,0.626,0.283,0.03,0.283,0.909,0.646,0.384,0.485,0.111,0.727,0.465,0.192,0.0,0.667,0.788,0.182,0.879,0.818,0.111,0.788,0.657,0.111,0.652,0.86,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.12,0.879,0.162,0.242,0.98,0.919,0.101,0.535,0.566,0.061,0.323,0.242,0.374,1.0,0.98,0.545,0.727,0.677,0.222,0.677,0.081,0.758,0.818,0.071,0.455,0.475,0.222,0.525,0.606,0.96,0.576,0.414,0.626,0.0,0.424,0.556,0.101,0.465,0.182,0.172,0.263,0.162,0.576,0.172,0.798,0.374,0.212,0.101,0.909,0.222,0.586,0.606,0.302,0.76,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.37,0.707,0.071,0.354,0.061,0.404,0.152,0.899,0.96,0.384,0.889,0.414,0.677,0.111,0.444,0.061,0.848,0.778,0.364,0.061,0.061,0.04,0.798,0.364,0.808,1.0,0.131,0.02,0.182,0.949,0.636,0.172,0.606,0.828,0.232,0.162,0.232,0.98,0.414,0.586,0.404,0.747,0.778,0.071,0.515,0.606,0.859,0.606,0.111,0.364,0.192,0.131,0.155,0.02,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.53,0.212,0.04,0.343,0.374,0.869,0.889,0.889,0.576,0.929,0.04,0.879,0.222,0.465,0.606,0.081,0.505,0.374,0.758,0.091,0.727,0.374,0.848,0.051,0.232,0.96,0.465,0.606,0.131,0.505,0.0,0.828,0.929,0.788,1.0,0.96,0.687,0.657,0.04,0.758,0.818,0.03,0.687,0.101,1.0,0.98,0.475,0.97,0.333,0.747,0.515,0.141,0.71,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.89,0.727,0.545,0.051,0.131,0.899,0.889,0.182,0.889,0.505,0.919,0.859,0.212,0.566,0.374,0.657,0.101,0.212,0.596,0.758,0.414,0.414,0.182,0.949,0.859,0.455,0.293,0.434,0.576,0.788,0.545,0.788,0.182,0.909,0.707,0.808,0.505,0.444,0.485,0.283,0.889,0.384,0.909,0.131,0.566,0.626,0.838,0.222,0.303,0.768,0.596,0.475,0.07,0.22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.43,0.99,0.414,0.899,0.051,0.626,0.99,0.455,0.313,0.061,0.747,0.404,0.515,0.657,0.333,0.556,0.131,0.061,0.02,0.859,0.939,0.192,0.354,0.566,0.03,0.586,0.333,0.576,0.131,0.919,0.081,0.485,0.222,0.03,0.697,0.848,0.394,0.394,0.343,0.444,0.071,0.727,0.667,0.071,0.172,0.131,0.808,0.747,0.535,0.141,0.293,0.535,0.567,0.36,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.101,0.091,0.768,0.364,0.677,0.172,0.141,0.747,0.727,0.788,0.444,0.354,0.182,0.556,0.475,0.727,0.919,0.697,0.667,0.253,1.0,0.242,0.96,0.939,0.313,0.939,0.889,0.515,0.333,0.455,0.152,0.596,0.717,0.697,0.374,0.525,0.182,0.727,0.828,0.879,0.586,0.081,0.596,0.545,0.838,0.01,0.828,0.222,0.444,0.384,0.899,0.455,0.76,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.86,0.525,0.212,0.394,0.313,0.242,0.313,0.162,0.0,0.273,0.96,0.677,0.263,0.455,0.747,0.485,1.0,0.556,0.485,0.263,0.556,0.929,0.747,0.566,0.343,0.626,0.869,0.788,0.273,0.394,0.162,0.919,0.949,0.414,0.212,0.475,0.313,0.242,0.838,0.727,1.0,0.727,0.535,0.606,0.939,0.798,0.566,0.04,0.253,0.303,0.747,0.606,0.61,0.98,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.45,0.293,0.525,0.242,0.747,0.121,0.444,0.455,0.202,0.222,0.232,0.354,0.162,0.414,0.172,0.434,0.04,0.091,0.384,0.838,0.152,0.303,0.929,0.869,0.212,0.03,0.061,0.556,0.04,0.131,0.02,0.848,0.626,0.566,0.455,0.586,0.737,0.697,0.525,0.192,0.04,0.545,0.545,0.646,0.111,0.444,0.788,0.798,0.303,0.313,0.929,0.505,0.372,0.02,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.54,0.687,0.04,0.606,0.212,0.818,0.242,0.152,0.687,0.111,0.616,0.707,0.747,0.414,0.919,0.222,0.717,0.232,0.293,0.04,0.515,0.303,0.747,0.283,0.222,0.515,0.03,0.273,0.646,0.566,0.283,0.596,0.677,0.788,0.303,0.98,0.081,0.455,0.394,0.949,0.242,0.293,0.293,0.081,0.242,0.051,0.03,0.01,0.566,0.04,0.424,0.212,0.533,0.11,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.7,0.141,0.99,0.677,0.859,0.707,0.929,0.232,0.596,0.99,0.747,0.636,0.273,0.202,0.081,0.818,0.768,0.798,0.98,0.131,0.465,0.384,0.293,0.111,0.838,0.606,0.131,0.485,0.566,0.333,0.263,0.768,0.939,0.091,0.081,0.293,0.606,0.889,0.121,0.869,1.0,0.768,0.374,0.071,0.848,0.051,0.818,0.919,0.808,0.253,0.667,0.162,0.105,0.67,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.23,0.404,0.98,0.323,0.909,0.03,0.283,1.0,0.253,0.596,0.01,0.253,0.778,0.283,0.576,0.404,1.0,0.01,0.455,0.99,0.919,0.525,0.283,0.808,0.566,0.02,1.0,0.697,0.182,0.697,0.394,0.687,0.394,0.778,0.697,0.798,0.04,0.202,0.404,0.798,0.131,0.99,0.121,0.869,0.596,0.323,0.545,0.566,0.444,0.697,0.788,0.929,0.702,0.53,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.78,0.828,0.495,0.354,0.576,0.152,0.455,0.778,0.01,0.929,0.374,0.091,0.394,0.394,0.758,0.141,0.061,0.02,0.293,0.99,0.131,0.03,0.667,0.465,0.545,0.616,0.263,0.121,0.636,0.828,0.859,0.323,0.02,0.192,0.273,0.222,0.869,0.253,0.343,0.404,0.576,0.253,0.222,0.414,0.354,0.576,0.374,0.242,0.03,0.929,0.869,0.758,0.767,0.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.9,0.182,0.808,0.838,0.869,0.495,0.697,0.162,0.01,0.192,0.414,0.061,0.253,0.051,0.535,0.99,0.01,0.182,0.394,0.414,0.899,0.859,0.202,0.263,0.727,0.333,0.828,0.081,0.212,0.333,0.364,1.0,0.465,0.848,0.465,0.515,0.131,0.273,0.566,0.606,0.535,0.879,0.444,0.707,0.667,0.636,0.04,0.616,0.828,0.374,0.727,0.505,0.431,0.73,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.5,0.404,0.778,0.586,0.657,0.172,0.485,0.424,0.465,0.626,0.576,0.354,0.222,0.626,0.374,0.212,0.616,0.061,0.636,0.081,0.515,0.111,0.556,0.141,0.384,0.242,0.687,0.727,0.02,0.667,0.374,0.424,0.374,0.646,0.242,0.192,0.515,0.303,0.434,0.909,0.626,0.727,0.697,0.919,0.98,0.343,0.475,0.828,0.364,0.495,0.485,0.465,0.956,0.26,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.12,0.848,0.758,0.253,0.667,0.636,0.313,0.121,0.798,0.919,0.162,0.919,0.485,0.525,0.01,0.707,0.303,0.455,0.98,0.141,0.091,1.0,0.899,0.222,0.869,0.758,0.616,0.889,0.0,0.283,0.646,0.263,0.172,0.919,0.566,0.626,0.949,0.606,0.636,0.465,0.545,0.808,0.354,0.424,0.556,0.313,0.141,0.949,0.475,0.636,0.687,0.404,0.647,0.54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.88,0.051,0.687,0.061,0.394,0.919,0.576,0.03,0.818,0.768,0.949,0.556,0.01,0.879,0.778,0.121,0.141,0.313,0.848,0.828,0.687,0.051,0.929,0.495,0.111,0.212,0.152,0.657,0.364,0.111,0.879,0.879,0.091,0.182,0.747,0.636,0.566,0.283,0.737,0.091,0.505,0.141,0.788,0.636,0.465,0.97,0.263,0.586,0.343,0.768,0.253,0.162,0.605,0.95,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9,0.96,0.444,0.212,0.152,0.232,0.646,0.172,0.061,0.697,0.869,0.778,0.475,0.253,0.535,0.596,0.293,0.141,0.737,0.485,0.0,0.747,0.424,0.141,0.131,0.747,0.394,0.707,0.091,0.192,0.929,0.101,0.545,0.465,0.899,0.859,1.0,0.747,0.848,0.859,0.131,0.273,0.303,0.152,0.162,0.586,0.212,0.02,0.232,0.657,0.263,0.333,0.198,0.42,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.98,0.808,0.99,0.869,0.919,0.949,0.222,0.96,0.253,0.414,0.606,0.101,0.596,0.495,0.455,0.051,0.485,0.313,0.556,0.525,0.02,0.626,0.687,0.505,0.596,0.495,0.121,0.808,0.667,0.071,0.283,0.444,0.434,0.646,0.707,0.111,0.394,0.828,0.697,0.586,0.465,0.848,0.96,0.808,0.929,0.535,0.384,1.0,0.222,0.434,0.071,0.758,0.327,0.15,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.12,0.061,0.182,0.667,0.475,0.667,0.737,0.707,1.0,0.909,0.707,0.01,0.212,0.96,0.192,0.374,0.162,0.848,0.697,0.949,0.131,0.0,0.778,0.636,0.434,0.97,0.758,0.444,0.657,0.929,0.01,0.657,0.859,0.343,0.869,0.051,0.899,0.071,0.303,0.98,0.424,0.636,0.101,0.768,0.717,1.0,0.566,0.798,0.566,0.475,0.404,0.596,0.468,0.65,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.02,0.02,0.081,0.616,0.283,0.697,0.081,0.0,0.485,0.384,0.949,0.242,0.162,0.192,0.313,0.828,0.939,0.515,0.818,0.212,0.778,0.919,0.424,0.212,0.697,0.404,0.677,0.293,0.505,0.879,0.061,0.859,0.838,0.677,0.475,0.737,0.929,0.737,0.545,0.667,0.566,0.768,0.657,0.121,0.525,0.465,0.616,0.374,0.919,0.505,0.141,0.372,0.14,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
0.45,0.465,0.495,0.919,0.081,0.404,0.505,0.01,0.556,0.687,0.152,0.747,0.899,0.687,0.485,0.96,0.04,0.172,0.848,0.323,0.101,0.222,0.101,0.879,0.091,0.384,0.768,0.586,0.566,0.343,0.889,0.788,0.061,0.909,0.98,0.323,0.343,0.778,0.798,0.828,0.101,0.566,0.606,0.253,0.414,0.505,0.293,0.848,0.586,0.162,0.111,0.636,0.035,0.99,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.47,0.222,0.505,0.717,0.939,0.162,0.101,0.0,0.869,0.879,0.535,0.798,0.525,0.808,0.465,0.949,0.444,0.232,0.525,0.485,0.707,0.717,0.444,0.172,0.081,0.071,0.778,0.263,0.475,0.818,0.929,0.828,0.374,0.808,0.576,0.879,0.717,0.667,1.0,0.404,0.848,0.697,0.111,0.131,0.465,0.859,0.091,0.162,0.172,0.01,0.788,0.141,0.426,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.31,0.636,0.828,0.677,0.384,0.02,0.515,0.374,0.838,0.949,0.293,0.343,0.091,0.101,0.394,1.0,0.97,0.253,0.99,0.677,0.96,0.828,0.919,0.859,0.758,0.131,0.283,0.737,0.051,0.374,0.182,0.747,0.121,0.505,0.141,0.455,0.384,0.111,0.818,0.677,0.778,0.242,0.162,0.747,0.404,0.333,0.667,0.616,1.0,0.798,0.515,0.242,0.477,0.81,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.949,0.354,0.768,0.818,0.475,0.687,0.333,0.879,0.687,0.768,1.0,0.404,0.98,1.0,0.889,0.98,0.737,0.97,0.192,0.758,0.465,0.899,0.081,0.313,0.071,0.414,0.273,0.586,0.758,0.687,0.838,0.424,0.222,0.253,0.182,0.818,0.96,0.646,0.99,0.222,0.343,0.465,0.232,0.818,0.758,0.768,0.929,0.768,0.434,0.414,0.141,0.981,0.19,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.18,0.384,0.525,0.242,0.737,0.232,0.515,0.586,0.586,0.424,0.444,0.808,0.636,0.444,0.354,0.364,1.0,0.333,0.253,0.707,0.677,0.051,0.232,0.98,0.919,0.697,0.838,0.455,0.394,0.141,0.081,0.02,0.909,0.273,0.586,0.737,0.758,0.889,0.02,0.162,0.03,0.101,0.707,0.333,0.566,0.253,0.869,0.697,0.636,0.455,0.869,0.232,0.924,0.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.86,0.606,0.909,0.384,0.778,0.818,0.101,0.434,0.838,0.242,0.394,0.131,0.0,0.303,0.111,0.303,0.505,0.212,0.485,0.869,0.737,0.485,0.515,0.323,0.97,0.899,0.697,0.343,0.535,0.101,0.727,0.626,0.333,0.545,0.576,0.515,0.838,0.899,0.596,0.96,0.646,0.98,0.293,0.455,0.273,0.111,0.636,0.566,0.242,0.798,0.061,0.798,0.783,0.95,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.06,0.192,0.131,0.152,0.556,0.232,0.253,0.687,0.566,0.172,0.545,0.889,0.04,0.808,0.586,0.626,0.121,0.717,0.475,0.131,0.222,0.404,0.919,0.222,0.091,0.758,0.848,0.212,0.788,0.828,0.556,0.899,0.293,0.949,0.0,0.929,0.273,0.828,0.141,0.788,0.707,0.919,0.455,0.283,1.0,0.768,0.657,0.576,0.99,0.061,0.707,0.848,0.796,0.31,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.89,0.909,0.566,0.03,0.687,0.899,0.535,0.424,0.455,0.687,0.061,0.04,0.101,0.131,0.687,0.364,0.02,0.394,0.566,0.434,0.616,0.444,0.909,0.333,0.747,0.283,0.475,0.293,0.404,0.697,0.586,0.465,0.364,0.939,0.081,0.495,0.061,0.747,0.606,0.222,0.919,0.909,0.222,0.525,0.061,0.253,0.949,0.04,0.364,0.242,0.061,0.02,0.112,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4,0.737,0.051,0.929,0.384,0.232,0.01,0.596,0.899,0.141,0.121,0.434,0.919,0.626,0.293,0.051,0.0,0.253,0.222,0.475,0.273,0.192,0.081,0.091,0.515,0.131,0.495,0.101,0.525,0.242,0.323,1.0,0.343,0.343,0.687,1.0,0.737,0.212,0.121,0.394,0.081,0.859,0.97,0.0,0.717,0.071,0.939,0.404,0.828,0.374,0.263,0.697,0.256,0.73,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.46,0.879,0.616,0.162,0.242,0.283,0.333,0.616,0.323,0.02,0.556,0.101,0.374,0.273,0.798,0.899,0.081,0.0,0.131,0.232,0.636,0.313,0.727,0.727,0.0,0.444,0.99,0.697,0.121,0.121,0.424,0.485,0.273,0.556,0.798,0.475,0.96,0.788,0.152,0.424,0.97,0.525,0.879,0.97,0.343,0.04,0.747,0.98,0.242,0.404,0.515,0.535,0.536,0.44,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.34,0.0,0.909,0.667,0.374,0.273,0.879,0.485,0.687,0.96,0.879,0.828,0.556,0.828,0.758,0.636,0.808,0.071,0.03,0.02,0.687,0.475,0.899,0.192,0.0,0.374,0.96,0.232,0.697,0.131,0.131,0.495,0.515,0.99,0.747,0.04,0.626,0.253,0.778,0.465,0.556,0.717,0.051,0.111,0.354,0.152,0.859,0.778,0.788,0.949,0.768,0.263,0.629,0.87,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.62,0.556,0.919,0.343,0.505,0.616,0.03,0.192,0.313,0.414,0.152,0.253,0.495,0.808,0.162,0.697,0.384,0.798,0.626,0.04,0.051,0.758,0.667,0.212,0.586,0.364,0.434,0.111,0.232,1.0,0.596,0.697,0.121,0.192,0.859,0.192,0.545,0.242,0.414,0.798,0.667,0.303,0.606,0.131,0.828,0.586,0.808,0.202,0.545,0.818,0.172,0.97,0.524,0.28,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.27,0.202,0.061,0.293,0.98,0.747,0.929,0.182,0.929,0.939,0.919,0.313,0.717,0.444,0.626,0.0,0.606,0.242,0.242,0.01,0.667,0.919,0.172,0.707,0.131,0.687,0.808,0.101,0.525,0.313,0.909,0.747,0.374,0.364,0.818,0.04,0.212,0.545,0.515,0.859,0.889,0.879,0.566,0.919,0.495,0.364,0.384,0.081,0.586,0.434,0.182,0.172,0.458,0.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.43,0.556,0.232,0.667,0.495,0.96,0.586,0.232,0.434,0.737,0.303,0.515,0.899,0.263,0.616,0.495,0.737,0.97,0.0,0.576,0.182,0.889,0.798,0.626,0.232,0.202,0.737,0.515,0.475,0.808,0.98,0.99,0.556,0.384,0.626,0.99,0.818,0.505,0.97,0.182,0.141,0.354,0.566,0.576,0.798,0.394,0.949,0.162,0.566,0.828,0.576,0.586,0.228,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.55,0.99,0.475,0.101,0.525,0.222,0.566,0.727,0.98,0.606,0.141,0.758,0.475,0.838,0.434,0.525,0.03,0.101,0.525,0.657,0.455,0.737,0.121,0.596,0.899,0.606,0.131,0.485,0.354,0.394,0.414,0.111,0.101,0.485,0.576,0.687,0.273,0.424,0.576,0.495,0.03,0.081,0.616,0.899,0.737,0.99,0.404,0.192,0.051,1.0,0.889,0.97,0.14,0.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.01,0.222,0.758,0.434,0.768,0.848,0.101,0.465,0.768,0.061,0.434,0.232,0.576,0.162,0.758,0.404,0.384,0.566,0.374,0.061,0.616,0.909,0.333,0.818,0.394,0.434,0.434,0.485,0.374,0.141,0.424,0.636,0.566,0.838,0.586,0.293,0.323,0.929,0.778,0.485,0.263,0.838,0.424,0.606,0.828,0.051,0.384,0.556,0.081,0.465,0.899,0.717,0.788,0.03,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.11,0.889,0.121,0.444,0.343,0.97,0.071,0.556,0.051,0.758,0.455,0.232,0.192,0.848,0.818,0.768,0.505,0.101,0.455,0.444,0.848,0.455,0.606,0.061,0.313,0.343,0.081,0.778,0.909,0.798,0.01,0.0,0.081,0.929,0.879,0.778,0.515,0.343,0.253,0.929,0.455,0.707,0.677,0.818,0.202,0.404,0.152,0.01,0.556,0.97,0.182,0.556,0.579,0.42,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.72,0.576,0.697,0.697,0.081,0.737,0.556,0.818,0.788,0.343,0.505,0.949,0.556,0.343,0.051,0.596,0.465,0.475,0.475,0.152,0.808,0.737,0.495,0.273,0.323,0.929,0.444,0.697,0.384,0.465,0.434,0.111,0.182,0.848,0.444,0.182,0.939,0.778,0.303,0.98,0.02,0.04,0.232,0.606,0.737,0.374,0.616,0.04,0.03,0.101,0.586,0.515,0.854,0.22,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.2,0.768,0.081,0.808,0.707,0.172,0.293,0.99,0.97,0.283,0.444,0.333,0.222,0.505,0.374,0.202,0.838,0.727,0.263,0.04,0.283,0.465,0.061,0.788,0.707,0.838,0.03,0.081,0.556,0.768,0.202,0.586,0.677,0.111,0.485,0.394,0.162,0.253,0.758,0.99,0.273,0.556,0.263,0.04,0.374,0.141,0.727,0.182,0.818,0.444,0.303,0.394,0.517,0.11,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
0.22,0.182,0.232,0.98,0.717,0.505,0.394,0.838,0.414,0.263,0.606,0.758,0.97,0.717,0.586,0.313,0.03,0.01,0.283,0.919,0.354,0.01,1.0,0.0,0.99,0.444,0.374,0.242,0.293,0.495,0.333,0.586,0.97,0.465,0.101,0.04,0.505,0.929,0.414,1.0,0.515,0.838,0.687,0.212,0.394,0.121,0.0,0.293,0.646,0.434,0.202,0.111,0.492,0.35,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.83,0.96,0.051,0.071,0.818,0.939,0.646,0.657,0.172,0.515,0.303,0.434,0.838,0.384,0.212,0.01,0.01,0.253,0.495,0.646,0.303,0.354,0.263,0.303,0.03,0.141,0.545,0.899,0.01,0.232,0.02,0.576,0.939,0.677,0.566,0.727,0.202,0.566,0.192,0.242,0.778,0.99,0.889,1.0,0.889,0.374,0.424,0.192,0.889,0.576,0.162,0.747,0.353,0.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.87,0.788,0.899,0.02,0.869,0.788,0.495,0.212,0.051,0.081,0.566,0.515,0.03,0.535,0.98,0.545,0.475,0.434,0.687,0.778,0.333,0.96,0.192,0.091,0.626,0.0,0.495,0.556,0.939,0.152,0.667,0.949,0.848,0.02,0.525,0.869,0.828,0.162,0.889,0.869,0.424,0.949,0.172,0.677,0.0,0.101,0.535,0.313,0.848,0.354,0.99,0.081,0.782,0.87,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6,0.737,0.99,0.626,0.99,0.939,0.172,0.182,0.515,0.657,0.515,0.131,0.646,0.636,0.414,0.182,0.02,0.182,0.869,0.091,0.212,0.404,0.101,0.939,0.879,0.273,0.273,0.404,0.515,0.556,0.01,0.03,0.384,0.808,0.111,0.232,0.929,0.475,0.606,0.02,0.152,0.384,0.97,0.596,0.758,0.535,0.172,0.273,0.283,0.384,0.152,0.455,0.301,0.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0.96,0.101,0.535,0.273,0.182,0.384,0.182,0.424,0.99,0.556,0.364,0.101,0.768,0.949,0.707,0.949,0.343,0.384,0.505,0.131,0.919,0.949,0.879,0.879,0.778,0.848,0.97,0.758,0.636,0.242,0.545,0.778,0.919,0.091,0.455,0.384,0.384,0.222,0.889,0.545,0.859,0.162,0.828,0.687,0.747,1.0,0.889,0.03,0.677,0.798,0.081,0.293,0.508,0.44,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.414,0.838,0.889,0.717,0.505,0.545,0.515,0.869,0.828,0.545,0.091,0.949,0.232,0.162,0.303,0.657,0.939,0.444,0.828,0.212,0.717,0.253,0.535,0.707,0.121,0.455,0.121,0.636,0.525,0.768,0.495,0.98,0.576,0.949,0.242,0.424,0.364,0.586,0.04,0.152,0.727,0.859,0.263,0.071,0.626,0.172,0.131,0.162,0.212,0.0,0.768,0.505,0.95,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
