age,attr1,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr2,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr3,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr4,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr5,attr50,attr51,attr6,attr7,attr8,attr9,capital,distance,gender,paid_contributions_1,paid_contributions_2,paid_contributions_3,paid_contributions_4,paid_contributions_5,patient_type,residence,satisfied,spouse
0.67,0.081,0.657,0.455,0.596,0.495,0.525,0.626,0.273,0.758,0.293,0.0,0.051,0.788,0.01,0.98,0.747,0.424,0.606,0.232,0.859,0.404,0.495,0.323,0.0,0.323,0.606,0.192,0.586,0.727,0.96,0.808,0.99,0.525,0.333,0.404,0.717,0.909,0.0,0.162,0.404,0.566,0.253,0.96,0.051,0.495,0.929,0.232,0.848,0.182,0.03,0.667,0.275,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.97,0.657,0.758,0.424,0.303,0.283,0.172,0.636,0.131,0.222,0.768,0.081,0.485,0.687,0.0,0.606,0.04,0.242,0.232,1.0,0.03,0.505,0.222,0.889,0.455,0.263,0.818,0.525,0.141,0.232,0.111,0.859,0.939,0.424,0.677,0.333,0.455,0.768,0.899,0.455,0.131,0.424,0.566,0.111,0.525,0.465,0.343,0.939,0.646,0.606,0.03,0.97,0.048,0.24,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.65,0.758,0.0,0.596,0.768,0.162,0.283,0.475,0.657,0.414,0.929,0.485,0.121,0.02,0.778,0.212,0.182,0.141,0.323,0.192,0.02,0.939,0.152,0.394,0.818,0.818,0.333,0.303,0.02,0.141,0.121,0.061,0.242,0.636,0.091,0.354,0.172,0.909,0.222,0.505,0.869,0.798,0.747,0.111,0.707,0.172,0.101,0.909,0.99,0.889,0.182,0.899,0.084,0.73,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.79,0.04,0.242,0.949,0.879,0.727,0.141,0.535,0.081,0.768,0.121,0.808,0.646,0.364,0.0,0.495,0.505,0.343,0.525,0.798,0.465,0.788,0.444,0.667,0.525,0.909,0.97,0.182,0.192,0.121,0.758,0.515,0.162,0.97,0.131,0.455,0.646,0.121,0.475,0.626,0.091,0.505,0.919,0.121,0.111,0.394,0.919,0.465,0.263,0.939,0.212,0.697,0.284,0.72,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.29,0.545,0.778,0.111,0.101,0.596,0.333,0.596,0.515,0.707,0.96,0.263,0.242,0.556,0.525,0.919,0.657,0.111,0.212,0.374,0.778,0.475,0.636,0.222,0.152,0.848,0.354,0.97,0.828,0.202,0.0,0.03,0.242,0.333,0.798,0.455,0.424,0.98,0.939,0.091,0.081,0.354,0.081,0.495,0.475,0.414,0.192,0.97,0.859,0.081,0.485,0.616,0.124,0.65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.18,0.949,0.02,0.071,0.646,0.101,0.798,0.202,0.97,0.576,0.293,0.394,0.313,0.616,0.778,0.939,0.323,0.566,0.606,0.404,0.606,0.242,0.788,0.404,0.333,0.869,0.899,0.273,0.687,0.242,0.303,0.97,0.343,0.848,0.242,0.566,0.818,0.97,0.364,0.01,0.556,0.697,0.424,0.838,0.889,0.939,0.768,0.303,0.747,0.848,0.515,0.515,0.95,0.88,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.09,0.475,0.202,0.869,0.253,0.949,0.414,0.313,0.596,0.545,0.313,0.313,0.121,0.566,0.04,0.646,0.98,0.737,0.626,0.707,0.0,0.424,0.626,0.899,0.121,0.677,1.0,0.838,0.535,0.778,0.202,0.293,0.475,0.414,1.0,0.879,0.071,0.576,0.545,0.323,0.657,0.98,0.424,0.899,0.545,0.545,0.404,0.657,0.566,0.485,0.202,0.242,0.209,0.49,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.34,0.859,0.606,0.566,0.808,0.0,0.626,0.485,0.02,0.192,0.697,0.02,0.808,0.424,0.909,0.778,0.798,0.101,0.556,0.333,0.111,0.636,0.131,0.636,0.071,0.96,0.889,0.828,0.101,0.98,0.879,0.677,0.515,0.475,0.828,0.465,0.717,0.182,0.242,0.374,0.606,0.475,0.444,0.848,0.697,0.859,0.485,0.263,0.889,0.455,0.545,0.929,0.256,0.49,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.13,0.99,0.202,0.657,0.374,0.182,0.455,0.657,0.404,0.919,0.253,0.485,0.03,0.768,0.475,0.394,0.576,0.869,0.172,0.798,0.465,0.293,0.283,0.202,0.879,0.606,0.222,0.061,0.96,0.242,0.657,0.455,0.505,0.374,0.02,0.677,0.111,0.414,0.101,0.566,0.606,0.131,0.949,0.778,0.889,1.0,0.0,0.747,0.182,0.343,0.747,0.737,0.372,0.96,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.59,0.556,0.96,0.97,0.798,0.586,0.596,0.394,0.747,0.152,0.929,0.566,0.101,0.434,0.374,0.444,0.697,0.778,0.697,0.838,0.222,0.232,0.444,0.657,0.071,0.606,0.828,0.101,0.374,0.899,0.919,0.02,0.404,0.242,0.222,0.97,0.939,0.141,0.293,0.717,0.97,0.152,0.333,0.444,0.03,0.657,0.626,0.0,0.838,0.253,0.808,0.616,0.433,0.06,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.03,0.232,0.232,0.97,0.97,0.98,0.768,0.232,0.141,0.475,0.384,0.596,0.687,0.707,0.081,0.172,0.889,0.121,0.97,0.434,0.677,0.404,0.394,0.202,0.768,0.04,0.707,0.343,0.232,0.929,0.949,0.848,0.879,0.949,0.667,0.596,0.96,0.495,0.424,1.0,0.687,0.091,0.515,0.273,0.657,0.949,0.0,0.465,0.495,0.707,0.636,0.515,0.539,0.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.14,0.263,0.566,0.293,0.828,0.707,0.96,0.808,0.141,0.061,0.657,0.97,0.909,0.869,0.717,0.313,0.687,0.909,0.121,0.131,0.545,1.0,0.525,0.98,0.768,0.687,0.253,0.02,0.162,0.535,0.768,0.636,0.374,0.586,0.859,0.333,0.293,0.192,0.111,0.374,0.667,0.04,0.808,0.899,0.929,0.091,0.131,0.152,0.354,0.919,0.354,0.02,0.171,0.08,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.93,0.0,0.465,0.475,0.768,0.667,0.909,0.889,0.172,0.566,0.657,0.303,0.646,0.838,0.788,0.798,0.121,0.768,0.343,0.717,0.848,0.889,0.343,0.838,0.121,0.707,0.071,0.848,0.394,0.333,0.202,0.616,0.859,0.232,0.394,0.939,0.96,0.545,0.01,0.687,0.01,0.414,0.01,0.071,0.455,0.152,0.03,0.313,0.788,0.808,0.737,0.444,0.932,0.76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.02,0.081,0.182,0.273,0.859,0.707,0.566,0.091,0.475,0.566,0.394,0.949,0.99,0.192,0.576,0.899,0.101,0.808,0.232,0.303,0.354,0.303,0.364,0.505,1.0,0.919,0.758,0.889,0.212,0.131,0.98,0.465,0.525,0.192,0.525,0.768,0.162,0.384,0.646,0.313,0.03,0.949,0.596,0.798,0.475,0.899,1.0,0.343,0.01,0.96,0.424,0.455,0.228,0.41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.788,0.273,0.071,0.465,0.162,0.838,0.899,0.414,0.737,0.889,0.677,0.202,0.242,0.657,0.354,0.354,0.152,0.01,0.354,0.475,0.616,0.434,0.737,0.273,0.788,0.778,0.091,0.162,0.212,0.707,0.182,1.0,0.838,1.0,0.253,0.131,0.556,0.687,0.475,0.747,0.364,0.333,0.162,1.0,0.566,0.626,0.727,0.919,0.596,0.737,0.293,0.195,0.26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,0.919,0.131,0.111,0.111,0.707,0.677,0.01,0.586,0.939,0.394,0.081,0.131,0.172,0.192,0.505,0.424,0.232,0.838,0.465,0.96,0.869,0.949,0.879,0.465,0.263,0.091,0.232,0.687,0.929,0.869,0.556,0.434,0.808,0.586,0.788,0.192,0.566,0.859,0.172,0.929,0.596,0.99,0.404,0.333,0.121,0.232,0.081,0.879,0.192,0.828,0.798,0.385,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.59,0.212,0.616,0.485,0.414,0.99,0.172,0.051,0.404,0.071,0.091,0.051,0.0,0.919,0.545,0.0,0.525,0.657,0.747,0.323,0.424,0.374,0.98,0.394,0.182,0.515,0.768,0.616,0.949,0.394,0.101,0.768,0.313,0.101,0.061,0.859,0.444,0.646,0.121,0.162,0.051,0.444,0.121,0.97,0.444,0.879,0.838,0.364,0.758,0.101,0.394,0.747,0.258,0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0.747,0.121,0.717,0.586,0.404,0.232,0.778,0.889,0.192,0.455,0.626,0.98,0.576,0.566,0.909,0.747,0.263,0.889,0.071,0.051,0.535,0.697,0.929,0.101,0.313,0.677,0.919,0.111,0.354,0.879,0.02,0.697,0.929,0.626,0.687,0.505,0.677,0.727,0.384,0.768,0.141,0.99,0.889,0.495,0.707,0.162,0.99,0.253,0.515,0.747,0.576,0.08,0.86,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
0.28,0.273,0.242,0.343,0.0,0.465,0.788,0.061,0.071,0.202,0.374,0.758,0.636,0.232,0.626,0.879,0.455,0.485,1.0,0.98,0.768,0.182,0.071,0.242,0.455,0.182,0.879,0.778,0.182,0.354,0.98,1.0,0.354,0.162,0.677,0.051,0.485,0.323,0.242,0.606,0.162,0.616,0.293,0.01,0.01,0.677,0.475,0.737,0.576,0.162,1.0,0.677,0.628,0.27,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7,0.131,0.303,0.333,0.96,0.455,0.535,0.051,0.657,0.03,0.606,0.646,0.596,0.343,0.051,0.566,0.596,0.747,0.071,0.263,0.98,0.717,0.889,0.717,0.212,0.364,0.626,0.727,0.606,0.626,0.192,0.222,0.949,0.758,0.556,0.182,0.566,0.182,0.081,0.03,0.475,0.354,0.798,0.04,0.808,0.848,0.889,0.717,0.505,0.808,0.01,0.465,0.356,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.68,0.162,0.515,0.566,0.99,0.131,0.455,0.505,0.798,0.919,0.687,0.677,0.333,0.879,0.242,0.556,0.505,0.606,0.253,0.818,0.02,0.606,0.939,0.707,0.606,0.98,0.788,0.192,0.899,0.929,0.848,0.172,0.051,0.98,0.949,0.323,0.687,0.515,0.202,0.869,0.061,0.98,0.232,0.343,0.02,0.828,0.242,1.0,0.909,0.141,0.727,0.566,0.587,0.91,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08,0.414,0.707,0.374,0.848,0.333,0.475,0.515,0.949,0.273,0.727,0.747,0.869,0.354,0.949,0.818,0.202,0.606,0.283,0.323,0.939,0.949,0.04,0.424,0.556,0.515,0.606,0.424,0.051,0.838,0.96,0.495,0.485,0.576,0.152,0.343,0.556,0.152,0.828,0.212,0.222,0.162,0.545,0.394,0.354,0.677,0.293,0.061,0.949,0.626,0.646,0.899,0.69,0.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.51,0.374,0.455,0.202,0.394,0.667,0.576,0.939,0.475,0.505,0.566,0.818,0.515,0.192,0.212,0.758,0.182,0.081,0.465,0.909,0.364,0.818,0.051,0.495,0.818,0.717,0.01,0.04,0.616,0.202,0.131,0.818,0.879,0.677,0.455,0.838,0.232,0.636,0.051,0.626,0.707,0.788,0.939,0.778,0.667,0.253,0.828,0.273,0.03,0.838,0.859,0.131,0.244,0.96,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.18,0.03,0.313,0.535,0.97,0.747,0.879,0.485,0.434,0.545,0.242,0.364,0.818,0.303,0.364,0.626,0.162,0.616,0.303,0.232,0.687,0.818,0.101,0.737,0.0,0.172,0.303,0.172,0.778,0.354,0.465,0.848,0.131,0.141,0.475,0.162,0.131,0.667,0.778,0.01,0.03,0.192,0.364,0.152,0.929,0.939,0.172,0.091,0.202,0.505,0.283,0.929,0.441,0.78,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.8,0.253,0.121,0.273,0.788,0.172,0.273,0.909,0.01,0.798,0.061,0.939,0.192,0.626,0.414,0.02,0.414,0.242,0.737,0.202,0.586,0.838,0.424,0.141,0.606,0.879,0.242,0.828,0.242,0.616,0.626,0.899,0.758,0.323,0.566,0.414,0.202,0.525,0.556,0.879,0.485,0.869,0.414,0.859,0.909,0.111,0.586,0.374,0.838,0.97,0.606,0.697,0.566,0.77,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.01,0.545,0.04,0.556,0.414,0.384,0.586,0.788,0.566,0.071,0.919,0.434,0.303,0.646,0.899,0.949,0.596,0.838,0.475,0.505,0.727,0.03,0.596,0.182,0.394,0.131,0.222,0.04,0.04,0.192,0.96,0.01,0.677,0.303,0.99,0.889,0.121,0.99,0.707,0.737,0.636,0.232,0.192,0.354,0.465,0.485,0.939,0.909,0.616,0.949,0.505,0.21,0.92,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.59,0.949,0.838,0.333,0.808,0.727,0.061,0.869,0.717,0.222,0.455,0.192,0.343,0.444,0.253,0.788,0.747,0.172,0.313,0.424,0.788,0.404,0.596,0.869,0.424,0.525,1.0,0.727,0.505,0.99,0.192,0.232,0.576,0.667,0.616,0.333,0.788,0.465,0.747,0.162,0.333,0.798,0.333,0.424,0.263,0.04,0.222,0.404,0.414,0.131,0.98,0.596,0.232,0.18,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.84,0.313,0.667,0.677,0.414,0.384,0.202,0.061,0.242,0.253,0.869,0.424,0.929,0.838,0.03,0.131,0.929,0.313,0.374,0.172,0.818,0.162,0.576,0.626,0.0,0.606,0.586,0.444,0.899,0.444,0.414,0.02,0.283,0.707,0.667,0.131,0.677,0.687,0.677,0.848,0.414,0.899,0.434,0.03,0.788,0.717,0.232,0.354,0.646,0.051,0.828,0.899,0.93,0.72,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.41,0.273,0.424,0.212,0.232,0.556,0.02,0.515,0.889,0.121,0.212,0.889,0.091,0.788,0.192,0.04,0.687,0.0,0.051,0.545,0.263,0.354,0.495,0.657,0.394,0.859,0.364,0.242,0.717,0.293,0.808,0.98,0.97,0.071,0.061,0.222,0.737,0.636,0.121,0.404,0.97,0.909,0.434,0.869,0.061,0.879,0.242,0.828,0.414,0.667,0.071,0.141,0.811,0.37,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.16,0.96,0.909,0.03,0.636,0.828,0.909,0.747,0.04,0.293,0.061,0.899,0.313,0.798,0.657,0.061,0.576,0.98,0.99,0.172,0.061,0.545,0.616,0.909,0.586,0.545,0.343,0.909,0.646,0.788,0.798,0.131,0.475,0.343,0.758,0.0,0.061,0.162,0.384,0.828,0.475,0.01,0.182,0.081,0.808,0.354,0.889,0.737,0.556,0.424,0.152,0.333,0.164,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.43,0.788,0.556,0.222,0.586,0.121,0.121,0.071,0.889,0.273,0.313,0.848,0.556,0.182,0.444,0.202,0.828,0.576,0.253,0.313,0.677,0.434,0.465,0.212,0.99,0.424,0.939,0.545,0.929,0.646,0.04,0.909,0.828,0.354,0.495,1.0,0.303,0.162,0.455,0.687,0.687,0.949,0.818,0.444,0.111,0.343,0.626,0.404,0.687,0.778,0.778,0.434,0.202,0.47,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
0.88,0.859,0.475,0.404,0.263,0.121,0.455,0.747,0.434,0.677,0.808,0.253,0.273,0.202,0.697,0.343,0.657,0.202,0.121,0.848,0.253,0.02,0.444,0.929,0.818,0.03,0.444,0.283,0.879,0.101,0.919,0.061,0.081,0.657,0.172,0.667,0.525,0.141,0.091,0.475,0.091,0.313,0.222,0.091,0.465,0.04,0.202,0.525,0.01,0.434,0.96,0.576,0.69,0.07,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.08,0.717,0.788,0.879,0.737,0.091,0.152,0.313,0.293,0.444,0.697,0.848,0.374,0.081,0.242,0.626,0.01,0.02,0.667,0.141,0.96,0.596,0.646,0.889,0.182,0.364,0.747,0.758,0.394,0.616,0.566,0.081,0.162,0.051,0.697,0.263,0.384,0.848,0.727,0.97,0.354,0.98,0.303,0.303,0.232,0.687,0.616,0.323,0.697,0.343,0.515,0.434,0.614,0.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.65,0.566,0.879,0.747,0.404,0.596,0.97,0.414,0.293,0.192,0.788,0.01,0.273,0.747,0.242,0.525,0.222,0.172,0.636,0.646,0.121,0.222,0.485,0.323,0.091,0.848,0.677,1.0,0.657,0.495,0.768,0.212,0.97,0.263,0.646,0.646,0.576,0.182,0.808,0.838,0.01,0.071,0.04,0.586,0.949,0.828,0.182,0.212,0.586,0.152,0.687,0.707,0.723,0.17,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.26,0.909,0.778,0.242,0.354,0.879,0.222,0.121,0.434,0.919,0.404,0.081,0.455,0.616,0.02,0.495,0.879,0.667,0.263,0.364,0.646,0.495,0.869,0.313,0.03,0.343,0.949,0.99,0.313,0.04,0.202,0.03,0.737,0.727,0.364,0.485,0.222,0.293,0.576,0.919,0.929,0.556,0.414,0.343,0.263,0.737,0.788,0.273,0.162,0.02,0.919,0.152,0.62,0.57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.55,0.545,0.808,0.677,0.626,0.404,0.444,0.101,0.111,0.97,0.131,0.354,0.879,0.657,0.697,0.566,0.848,0.253,0.394,0.485,0.081,0.566,0.111,0.929,0.879,0.566,0.121,0.687,0.192,0.697,0.0,0.596,0.444,0.455,0.475,0.788,0.02,0.626,0.444,0.919,0.424,0.152,0.556,0.182,0.131,0.717,0.899,0.667,0.96,0.758,0.586,0.758,0.014,0.78,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.01,0.404,0.717,0.03,0.192,0.172,0.97,0.909,0.879,0.747,0.051,0.495,0.818,0.354,1.0,0.394,0.747,0.495,0.828,0.788,0.141,0.444,0.263,0.737,0.97,0.99,0.384,0.838,0.202,0.222,0.172,0.707,0.04,0.152,0.747,0.566,0.909,0.263,0.566,0.737,0.869,0.495,0.141,0.131,0.889,0.626,0.03,0.596,0.848,0.626,0.636,0.515,0.05,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.737,0.657,0.919,0.646,0.828,0.535,0.616,0.222,0.121,0.778,0.657,0.525,0.566,0.99,0.303,0.343,0.051,0.333,0.273,0.828,0.717,0.515,0.172,0.374,0.949,0.909,0.182,0.97,0.788,0.081,0.364,0.414,0.768,0.071,0.545,0.869,0.303,0.626,0.434,0.384,0.232,0.859,0.394,0.495,0.697,0.242,0.172,0.515,0.556,0.848,0.879,0.407,0.84,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08,0.768,0.091,0.879,0.222,0.354,0.96,0.556,0.404,0.939,0.889,0.98,0.253,0.03,0.818,0.111,0.283,0.525,0.697,0.798,0.434,0.505,0.242,0.242,0.596,0.899,0.545,0.788,0.465,0.616,0.374,0.444,0.232,0.0,0.687,0.313,0.374,0.798,0.939,0.818,0.525,0.848,0.788,0.909,0.899,0.646,0.727,0.212,0.566,0.929,0.424,0.909,0.995,0.28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23,0.828,0.717,0.758,0.091,0.586,0.465,0.232,0.727,0.182,0.919,0.495,0.465,0.758,0.182,0.141,0.97,0.455,0.778,0.929,0.616,0.667,0.394,0.061,0.131,0.01,0.535,0.818,0.091,0.909,0.475,0.212,0.364,0.283,0.939,0.424,0.697,0.293,0.101,0.313,0.384,0.091,0.131,0.374,0.222,0.04,0.687,0.616,0.535,0.515,0.596,0.374,0.4,0.8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.59,0.899,0.737,0.576,0.03,0.99,0.303,0.404,0.04,0.677,0.737,0.485,0.131,0.434,0.404,0.04,0.101,0.99,0.96,0.101,0.131,0.545,0.838,0.081,0.263,0.687,0.616,0.172,0.293,0.091,0.576,0.242,0.192,0.747,0.606,0.414,1.0,0.242,0.505,0.949,0.444,0.414,0.939,0.192,0.707,0.919,0.172,0.01,0.717,0.465,0.939,0.03,0.692,0.28,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.35,0.677,0.96,0.717,1.0,0.434,0.273,0.97,0.152,0.404,0.596,0.97,0.01,0.434,0.273,0.949,0.768,0.222,0.646,0.404,0.293,0.869,0.929,0.566,0.869,0.232,0.131,0.01,0.879,0.828,0.343,0.949,0.828,0.121,0.283,0.889,0.616,0.172,0.576,0.596,1.0,0.98,0.687,0.949,0.879,1.0,0.717,0.808,0.869,0.404,0.566,0.495,0.23,0.12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.35,0.455,0.758,0.111,0.808,0.364,0.444,0.495,0.96,0.818,0.515,0.313,0.768,0.758,0.848,0.242,0.475,0.97,0.455,0.838,0.273,0.414,0.253,0.848,0.293,0.182,0.293,0.343,0.444,0.616,0.556,0.202,0.909,0.192,0.778,0.404,0.101,0.687,0.747,0.283,0.141,0.687,0.929,0.899,0.717,0.778,0.303,0.101,0.879,0.232,0.081,0.091,0.807,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.15,0.162,0.323,0.222,0.576,0.071,0.535,0.606,0.313,0.01,1.0,0.02,0.768,0.404,0.182,0.97,0.434,0.465,0.606,0.939,0.061,0.273,0.778,0.859,0.677,0.636,0.192,0.192,0.566,0.616,0.758,0.717,0.081,0.525,0.606,0.081,0.424,0.869,0.0,0.808,0.515,0.152,0.919,0.222,0.465,0.889,0.838,0.212,0.04,0.98,0.556,0.293,0.753,0.87,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.24,0.535,0.909,0.515,0.838,0.141,0.0,0.303,0.778,0.475,0.545,0.768,0.525,0.323,0.97,0.566,0.838,0.566,0.636,0.636,0.616,0.939,0.141,0.515,0.444,0.505,0.99,0.949,0.879,0.525,0.535,0.465,0.323,0.586,0.96,0.838,0.192,0.859,0.061,0.141,0.273,0.404,0.455,0.051,0.667,0.152,0.03,0.475,0.97,0.838,0.323,0.465,0.275,0.51,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.27,0.192,0.788,0.101,0.152,0.818,0.333,0.576,0.758,0.424,0.141,0.97,0.212,0.475,0.929,0.828,0.707,0.939,0.465,0.293,0.273,0.929,0.313,0.859,0.98,0.566,0.616,0.687,0.727,0.707,0.364,0.838,0.071,0.717,0.04,0.485,0.818,0.051,0.545,0.626,0.0,0.253,0.414,0.424,0.707,0.212,0.424,0.657,0.354,0.606,0.192,0.929,0.718,0.79,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.74,0.818,0.818,0.586,0.444,0.576,0.596,0.657,0.657,0.222,0.636,0.889,0.889,0.182,0.394,0.717,0.343,0.051,0.939,0.596,0.222,0.0,0.434,0.04,0.04,0.263,0.242,0.111,0.586,0.889,0.98,0.0,0.576,0.556,0.919,0.465,0.404,0.081,0.929,0.434,0.687,0.091,0.768,1.0,0.424,0.404,0.222,0.404,0.495,0.202,0.495,0.202,0.879,0.64,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.5,0.859,0.141,1.0,0.091,0.111,0.354,0.273,0.545,0.919,0.192,0.202,0.788,0.232,0.646,0.869,0.848,0.758,0.465,0.545,0.182,0.172,0.778,0.162,0.101,0.525,0.333,0.384,0.01,0.879,0.141,0.616,0.929,0.859,0.646,0.768,0.929,0.586,0.879,0.606,0.414,0.182,0.172,0.646,0.081,0.768,0.97,0.293,0.081,0.515,0.566,0.01,0.363,0.16,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.24,0.737,0.576,0.222,0.697,0.455,0.444,0.657,0.394,0.232,0.131,0.465,0.838,0.293,0.798,0.818,0.01,0.232,0.374,0.505,0.485,0.626,0.384,0.465,0.394,0.455,0.485,0.899,0.838,0.313,0.717,0.202,0.828,0.646,0.949,0.293,0.859,0.091,0.636,0.505,0.293,0.242,0.434,0.838,0.636,0.798,0.677,0.152,0.323,0.505,0.111,0.313,0.609,0.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.93,0.374,0.343,0.899,0.99,0.02,0.465,0.212,0.636,0.505,0.677,0.798,0.646,0.636,0.556,0.636,0.899,0.949,0.848,0.545,0.828,0.636,0.99,0.475,0.404,0.778,0.485,0.828,0.343,0.798,0.646,0.929,0.667,0.384,0.01,0.586,0.141,0.071,0.475,0.485,0.02,0.545,0.364,0.535,0.556,0.707,0.727,0.798,0.737,0.949,0.737,0.616,0.241,0.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.515,0.636,0.96,0.899,0.434,0.121,0.091,0.051,0.646,0.869,0.354,0.374,0.495,0.182,0.869,0.556,0.313,0.414,0.515,0.455,0.02,0.899,0.879,0.768,0.818,0.525,0.98,0.889,0.283,0.828,0.707,0.091,0.434,0.354,0.081,0.101,0.646,0.273,0.677,0.162,0.414,0.808,0.96,0.192,0.768,0.667,0.737,0.394,0.424,0.687,0.03,0.556,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.162,0.949,0.535,0.091,0.414,0.566,0.364,0.212,0.677,0.222,0.404,0.374,0.424,0.96,0.515,0.455,0.061,0.899,0.798,0.889,0.404,0.212,0.879,0.586,0.636,0.859,0.0,0.414,0.606,0.859,0.939,0.798,0.646,0.808,0.747,0.0,0.212,0.737,0.697,0.081,0.687,0.485,0.869,0.444,0.172,0.566,0.0,0.657,0.909,0.333,0.293,0.635,0.2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.96,0.01,0.01,0.828,0.768,0.364,0.323,0.414,0.778,0.051,0.111,0.98,0.798,0.949,0.869,0.242,0.465,0.818,0.889,0.182,0.273,0.364,0.566,0.646,0.434,0.303,0.0,0.162,0.051,0.778,0.434,0.636,0.566,0.232,0.101,0.343,0.242,0.939,0.455,0.545,0.717,0.727,0.889,0.556,0.798,0.202,0.374,0.444,0.788,0.172,0.838,0.586,0.193,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
